GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Minnesota,Native Hawaiian or Other Pacific Islander Alone,04000US27,6,2080,426,1445,272,1635,266,1160,181
Minnesota,White Alone,04000US27,7,4403240,105,3441590,87,4371205,1843,3413920,1309
Minnesota,American Indian or Alaska Native and White,04000US27,8,24980,1075,16180,761,24945,1076,16145,763
Minnesota,Asian and White,04000US27,9,20795,1280,7485,733,20115,1229,7045,673
Minnesota,Black or African American and White,04000US27,10,33350,1899,9080,790,33220,1901,8980,789
Minnesota,American Indian or Alaska Native and Black or African American,04000US27,11,3595,644,1860,375,3575,644,1840,376
Minnesota,Remainder of Two or More Race Responses,04000US27,12,8870,883,3685,434,8610,874,3490,410
Minnesota,Hispanic or Latino,04000US27,13,233715,186,139440,164,159975,2101,75095,1775
Mississippi,Total,04000US28,1,2941990,,2184615,644,2898950,2001,2146420,1669
Mississippi,Not Hispanic or Latino,04000US28,2,2872155,386,2137840,443,2855855,1409,2123210,1272
Mississippi,American Indian or Alaska Native Alone,04000US28,3,12425,748,8655,562,12170,675,8400,484
Mississippi,Asian Alone,04000US28,4,24705,790,19500,600,15865,871,11560,701
Mississippi,Black or African American Alone,04000US28,5,1085725,1722,752260,981,1083755,1861,750625,1086
Mississippi,Native Hawaiian or Other Pacific Islander Alone,04000US28,6,620,264,430,175,605,268,415,176
Mississippi,White Alone,04000US28,7,1723865,127,1344615,97,1718720,743,1339870,711
Mississippi,American Indian or Alaska Native and White,04000US28,8,8615,826,6475,587,8615,826,6475,587
Mississippi,Asian and White,04000US28,9,2925,513,1355,323,2885,501,1335,315
Mississippi,Black or African American and White,04000US28,10,9110,1197,1850,340,9110,1197,1850,340
Mississippi,American Indian or Alaska Native and Black or African American,04000US28,11,2130,533,1375,317,2130,533,1375,317
Mississippi,Remainder of Two or More Race Responses,04000US28,12,2045,502,1325,311,2010,499,1305,313
Mississippi,Hispanic or Latino,04000US28,13,69835,386,46775,591,43095,1457,23210,1182
Missouri,Total,04000US29,1,5922315,,4494460,669,5796090,3411,4384195,3030
Missouri,Not Hispanic or Latino,04000US29,2,5723645,460,4371025,670,5646490,2552,4303495,2282
Missouri,American Indian or Alaska Native Alone,04000US29,3,20500,785,16520,684,20385,776,16440,684
Missouri,Asian Alone,04000US29,4,92190,1064,70690,713,58505,1262,40320,1047
Missouri,Black or African American Alone,04000US29,5,676710,2229,474180,1321,666745,2514,466100,1501
Missouri,Native Hawaiian or Other Pacific Islander Alone,04000US29,6,4810,500,3000,334,3670,471,2095,300
Missouri,White Alone,04000US29,7,4823500,1155,3750725,699,4792380,2328,3723535,1867
Missouri,American Indian or Alaska Native and White,04000US29,8,44100,1506,31475,915,44075,1506,31455,915
Missouri,Asian and White,04000US29,9,15670,938,7420,647,14875,917,6810,629
Missouri,Black or African American and White,04000US29,10,31775,1668,8280,771,31675,1674,8210,779
Missouri,American Indian or Alaska Native and Black or African American,04000US29,11,5120,808,3720,539,5105,804,3705,535
Missouri,Remainder of Two or More Race Responses,04000US29,12,9270,1166,5015,703,9080,1149,4825,667
Missouri,Hispanic or Latino,04000US29,13,198670,461,123440,499,149600,1923,80700,1586
Montana,Total,04000US30,1,973740,,750700,369,964985,795,742845,750
Montana,Not Hispanic or Latino,04000US30,2,946480,151,734075,306,938775,729,727140,718
Montana,American Indian or Alaska Native Alone,04000US30,3,58320,954,38010,594,58170,962,37905,601
Montana,Asian Alone,04000US30,4,6035,413,4700,274,3935,353,2950,282
Montana,Black or African American Alone,04000US30,5,4025,463,2650,329,3815,476,2545,334
Montana,Native Hawaiian or Other Pacific Islander Alone,04000US30,6,555,133,390,118,545,133,380,116
Montana,White Alone,04000US30,7,858490,124,678140,104,853330,632,673245,582
Montana,American Indian or Alaska Native and White,04000US30,8,12775,970,7770,612,12765,971,7760,614
Montana,Asian and White,04000US30,9,2640,416,1050,200,2615,410,1025,193
Montana,Black or African American and White,04000US30,10,2045,375,565,214,2035,373,555,213
Montana,American Indian or Alaska Native and Black or African American,04000US30,11,220,111,175,103,220,111,175,103
Montana,Remainder of Two or More Race Responses,04000US30,12,1375,281,625,189,1350,279,600,188
Montana,Hispanic or Latino,04000US30,13,27260,150,16625,205,26210,244,15705,264
Nebraska,Total,04000US31,1,1799125,,1345795,460,1728430,2132,1284815,1794
Nebraska,Not Hispanic or Latino,04000US31,2,1647155,217,1256460,308,1622080,1368,1235110,1141
Nebraska,American Indian or Alaska Native Alone,04000US31,3,12765,621,7970,361,12680,619,7885,360
Nebraska,Asian Alone,04000US31,4,29790,734,21930,501,18855,801,12335,696
Nebraska,Black or African American Alone,04000US31,5,77055,1006,52330,646,71040,1051,47480,730
Nebraska,Native Hawaiian or Other Pacific Islander Alone,04000US31,6,1040,105,640,89,810,135,490,116
Nebraska,White Alone,04000US31,7,1496765,179,1159625,59,1489270,829,1153245,641
Nebraska,American Indian or Alaska Native and White,04000US31,8,8575,554,5915,326,8570,553,5915,326
Nebraska,Asian and White,04000US31,9,5430,657,2400,389,5315,651,2295,372
Nebraska,Black or African American and White,04000US31,10,9220,750,2005,286,9210,744,1995,283
Nebraska,American Indian or Alaska Native and Black or African American,04000US31,11,3280,818,2060,442,3280,818,2060,442
Nebraska,Remainder of Two or More Race Responses,04000US31,12,3230,581,1575,352,3050,554,1410,328
Nebraska,Hispanic or Latino,04000US31,13,151970,218,89335,326,106350,1595,49705,1338
Nevada,Total,04000US32,1,2633330,,1976220,434,2324400,5024,1701525,4198
Nevada,Not Hispanic or Latino,04000US32,2,1959435,,1551890,331,1867910,2808,1469390,2531
Nevada,American Indian or Alaska Native Alone,04000US32,3,23865,900,17860,678,23760,908,17775,687
Nevada,Asian Alone,04000US32,4,182920,1849,146720,976,134980,2276,103855,1801
Nevada,Black or African American Alone,04000US32,5,202835,1620,145215,855,195665,1894,139005,1190
Nevada,Native Hawaiian or Other Pacific Islander Alone,04000US32,6,14515,648,10905,407,13605,652,10120,474
Nevada,White Alone,04000US32,7,1471530,136,1198185,10,1437170,1686,1166565,1457
Nevada,American Indian or Alaska Native and White,04000US32,8,11390,816,8310,563,11380,815,8305,563
Nevada,Asian and White,04000US32,9,18450,1373,8990,734,18110,1367,8735,733
Nevada,Black or African American and White,04000US32,10,14370,1321,4220,555,14230,1308,4080,546
Nevada,American Indian or Alaska Native and Black or African American,04000US32,11,2370,517,2085,464,2310,504,2030,450
Nevada,Remainder of Two or More Race Responses,04000US32,12,17190,1420,9405,897,16695,1402,8920,864
Nevada,Hispanic or Latino,04000US32,13,673895,,424330,224,456490,4179,232135,3326
New Hampshire,Total,04000US33,1,1313940,,1017985,159,1280240,1685,987480,1555
New Hampshire,Not Hispanic or Latino,04000US33,2,1278600,,995985,154,1250610,1483,970635,1373
New Hampshire,American Indian or Alaska Native Alone,04000US33,3,2495,343,2110,273,2460,341,2075,273
New Hampshire,Asian Alone,04000US33,4,27890,563,20115,318,18175,801,11310,685
New Hampshire,Black or African American Alone,04000US33,5,13585,489,9300,270,10450,598,6755,409
New Hampshire,Native Hawaiian or Other Pacific Islander Alone,04000US33,6,285,111,240,97,270,111,220,101
New Hampshire,White Alone,04000US33,7,1219860,114,956850,114,1204965,1072,943055,987
New Hampshire,American Indian or Alaska Native and White,04000US33,8,5765,338,4155,281,5765,338,4155,281
New Hampshire,Asian and White,04000US33,9,3260,480,1485,278,3070,464,1345,247
New Hampshire,Black or African American and White,04000US33,10,3760,446,945,215,3745,445,930,217
New Hampshire,American Indian or Alaska Native and Black or African American,04000US33,11,310,116,280,108,310,116,280,108
New Hampshire,Remainder of Two or More Race Responses,04000US33,12,1390,413,505,183,1390,413,505,183
New Hampshire,Hispanic or Latino,04000US33,13,35340,,22000,,29635,689,16845,613
New Jersey,Total,04000US34,1,8721575,,6640035,244,7829735,9775,5838035,8461
New Jersey,Not Hispanic or Latino,04000US34,2,7253400,,5609560,236,6778725,6720,5185215,5926
New Jersey,American Indian or Alaska Native Alone,04000US34,3,10770,561,8170,439,10375,610,7820,475
New Jersey,Asian Alone,04000US34,4,701795,1796,530175,1064,471225,3613,325255,2991
New Jersey,Black or African American Alone,04000US34,5,1136960,2195,830935,1347,1062065,3068,765135,2540
New Jersey,Native Hawaiian or Other Pacific Islander Alone,04000US34,6,1600,248,1325,234,1225,226,970,200
New Jersey,White Alone,04000US34,7,5306365,123,4190995,123,5141535,3952,4041335,3580
New Jersey,American Indian or Alaska Native and White,04000US34,8,12795,640,9375,540,12765,642,9350,543
New Jersey,Asian and White,04000US34,9,29920,1740,11320,896,28765,1674,10345,819
New Jersey,Black or African American and White,04000US34,10,32375,1649,12705,925,31300,1645,11710,860
New Jersey,American Indian or Alaska Native and Black or African American,04000US34,11,7575,886,5930,660,7505,886,5885,660
New Jersey,Remainder of Two or More Race Responses,04000US34,12,13250,1170,8625,787,11970,1101,7405,702
New Jersey,Hispanic or Latino,04000US34,13,1468175,,1030480,,1051010,6795,652825,5787
New Mexico,Total,04000US35,1,2013120,,1500650,533,1879520,3594,1383780,3125
New Mexico,Not Hispanic or Latino,04000US35,2,1099220,,877720,311,1079645,1138,859945,1052
New Mexico,American Indian or Alaska Native Alone,04000US35,3,176185,975,120800,687,176155,971,120765,683
New Mexico,Asian Alone,04000US35,4,25905,597,20530,383,18745,807,14000,624
New Mexico,Black or African American Alone,04000US35,5,35650,877,26965,467,34680,933,26095,522
New Mexico,Native Hawaiian or Other Pacific Islander Alone,04000US35,6,1065,250,800,194,1065,250,800,194
New Mexico,White Alone,04000US35,7,836705,294,695235,268,825515,941,685085,801
New Mexico,American Indian or Alaska Native and White,04000US35,8,10805,787,7390,600,10755,795,7355,600
New Mexico,Asian and White,04000US35,9,4805,557,2235,339,4715,549,2155,332
New Mexico,Black or African American and White,04000US35,10,4365,722,1775,321,4295,708,1700,318
New Mexico,American Indian or Alaska Native and Black or African American,04000US35,11,1280,374,500,171,1280,374,500,171
New Mexico,Remainder of Two or More Race Responses,04000US35,12,2455,385,1495,269,2445,380,1485,266
New Mexico,Hispanic or Latino,04000US35,13,913900,,622930,438,799875,3501,523835,2980
New York,Total,04000US36,1,19229750,,14846155,386,17220425,16765,13004815,15123
New York,Not Hispanic or Latino,04000US36,2,15940870,33,12509850,369,14753950,11139,11427015,10003
New York,American Indian or Alaska Native Alone,04000US36,3,48670,1297,36070,1109,45935,1254,33850,1039
New York,Asian Alone,04000US36,4,1409070,2792,1114685,1969,939900,6957,687425,6074
New York,Black or African American Alone,04000US36,5,2830610,3800,2103230,2497,2503550,6417,1808770,5045
New York,Native Hawaiian or Other Pacific Islander Alone,04000US36,6,4380,687,3450,522,3960,656,3045,482
New York,White Alone,04000US36,7,11420110,294,9128745,216,11042960,6079,8779395,5199
New York,American Indian or Alaska Native and White,04000US36,8,39620,1201,28130,967,39395,1211,27905,969
New York,Asian and White,04000US36,9,57475,2297,27170,1580,53260,2191,23730,1363
New York,Black or African American and White,04000US36,10,78545,3184,31680,1732,76460,3099,29770,1650
New York,American Indian or Alaska Native and Black or African American,04000US36,11,17525,1308,13665,1088,17240,1316,13380,1097
New York,Remainder of Two or More Race Responses,04000US36,12,34870,1949,23020,1514,31290,1682,19740,1301
New York,Hispanic or Latino,04000US36,13,3288880,34,2336305,127,2466470,9622,1577805,8642
North Carolina,Total,04000US37,1,9271180,,7032970,785,8784205,5899,6607030,5096
North Carolina,Not Hispanic or Latino,04000US37,2,8547770,505,6584740,780,8389335,3939,6446380,3198
North Carolina,American Indian or Alaska Native Alone,04000US37,3,101880,1461,73245,1026,101520,1443,72920,1019
North Carolina,Asian Alone,04000US37,4,195020,1376,143765,964,123930,2077,82625,1669
North Carolina,Black or African American Alone,04000US37,5,1967695,3058,1427935,1791,1941500,3666,1405365,2432
North Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US37,6,4655,592,3460,485,4185,547,3090,469
North Carolina,White Alone,04000US37,7,6142475,387,4871085,237,6084380,2568,4818975,2222
North Carolina,American Indian or Alaska Native and White,04000US37,8,33300,1443,24590,1054,33260,1441,24555,1049
North Carolina,Asian and White,04000US37,9,21350,1248,9070,735,20355,1237,8225,671
North Carolina,Black or African American and White,04000US37,10,48640,2091,12270,847,48180,2099,11880,846
North Carolina,American Indian or Alaska Native and Black or African American,04000US37,11,16285,1688,11270,1150,16125,1702,11145,1160
North Carolina,Remainder of Two or More Race Responses,04000US37,12,16465,1460,8050,764,15905,1448,7600,757
North Carolina,Hispanic or Latino,04000US37,13,723410,502,448225,419,394875,4119,160650,3517
North Dakota,Total,04000US38,1,659860,,512140,223,650210,849,503755,761
North Dakota,Not Hispanic or Latino,04000US38,2,646980,204,504235,191,638140,856,496650,685
North Dakota,American Indian or Alaska Native Alone,04000US38,3,34205,591,21725,410,34145,589,21660,395
North Dakota,Asian Alone,04000US38,4,6050,407,4945,304,3195,386,2235,295
North Dakota,Black or African American Alone,04000US38,5,6780,411,4785,273,4750,502,3350,347
North Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US38,6,355,186,320,176,315,180,290,177
North Dakota,White Alone,04000US38,7,590420,281,468415,250,586580,599,465085,476
North Dakota,American Indian or Alaska Native and White,04000US38,8,4950,508,2695,327,4945,507,2690,325
North Dakota,Asian and White,04000US38,9,1490,273,680,190,1485,272,675,191
North Dakota,Black or African American and White,04000US38,10,1845,340,340,150,1845,340,340,150
North Dakota,American Indian or Alaska Native and Black or African American,04000US38,11,210,165,80,63,210,165,80,63
North Dakota,Remainder of Two or More Race Responses,04000US38,12,675,199,250,112,670,196,245,109
North Dakota,Hispanic or Latino,04000US38,13,12880,205,7900,205,12070,232,7105,279
Ohio,Total,04000US39,1,11512430,,8746160,509,11283685,4203,8547605,3578
Ohio,Not Hispanic or Latino,04000US39,2,11179410,173,8540300,455,11010385,3675,8393185,3154
Ohio,American Indian or Alaska Native Alone,04000US39,3,19070,989,15285,775,18845,992,15060,766
Ohio,Asian Alone,04000US39,4,187125,1572,142150,961,117335,2380,81140,1568
Ohio,Black or African American Alone,04000US39,5,1381180,3261,975115,1564,1350425,3753,949815,2172
Ohio,Native Hawaiian or Other Pacific Islander Alone,04000US39,6,1700,408,1275,287,1560,386,1145,267
Ohio,White Alone,04000US39,7,9411635,623,7326400,319,9345125,2759,7267255,2231
Ohio,American Indian or Alaska Native and White,04000US39,8,43645,1348,32070,882,43625,1351,32050,885
Ohio,Asian and White,04000US39,9,25570,1497,10950,831,24775,1428,10345,796
Ohio,Black or African American and White,04000US39,10,85255,2835,21640,1119,85080,2835,21500,1119
Ohio,American Indian or Alaska Native and Black or African American,04000US39,11,7940,800,6325,594,7940,800,6325,594
Ohio,Remainder of Two or More Race Responses,04000US39,12,16290,1366,9090,910,15670,1322,8545,869
Ohio,Hispanic or Latino,04000US39,13,333020,174,205860,283,273300,2256,154420,1714
Oklahoma,Total,04000US40,1,3675340,,2762320,484,3544715,2990,2647105,2690
Oklahoma,Not Hispanic or Latino,04000US40,2,3373170,436,2580640,534,3332625,1825,2544410,1607
Oklahoma,American Indian or Alaska Native Alone,04000US40,3,250315,2584,168635,1782,250250,2589,168580,1785
Oklahoma,Asian Alone,04000US40,4,60795,866,46735,569,42055,1099,29720,868
Oklahoma,Black or African American Alone,04000US40,5,263545,1964,187620,1204,257865,2136,182640,1375
Oklahoma,Native Hawaiian or Other Pacific Islander Alone,04000US40,6,3785,349,2685,290,2830,386,1895,340
Oklahoma,White Alone,04000US40,7,2563960,299,2037705,248,2549225,947,2024620,780
Oklahoma,American Indian or Alaska Native and White,04000US40,8,172640,2710,112230,1979,172620,2711,112210,1974
Oklahoma,Asian and White,04000US40,9,10545,709,5380,453,10335,674,5205,439
Oklahoma,Black or African American and White,04000US40,10,22460,1470,5955,595,22420,1459,5915,587
Oklahoma,American Indian or Alaska Native and Black or African American,04000US40,11,13715,1183,8315,770,13715,1183,8315,770
Oklahoma,Remainder of Two or More Race Responses,04000US40,12,11405,1255,5385,642,11305,1250,5315,645
Oklahoma,Hispanic or Latino,04000US40,13,302165,435,181675,329,212090,2329,102695,1970
Oregon,Total,04000US41,1,3761925,,2898285,283,3528330,4149,2692195,3542
Oregon,Not Hispanic or Latino,04000US41,2,3341730,,2646810,259,3251600,2819,2567370,2254
Oregon,American Indian or Alaska Native Alone,04000US41,3,38880,1416,27770,993,38800,1410,27705,996
Oregon,Asian Alone,04000US41,4,134875,1431,104315,873,97475,1855,70760,1325
Oregon,Black or African American Alone,04000US41,5,62910,1298,45350,638,58820,1205,42050,680
Oregon,Native Hawaiian or Other Pacific Islander Alone,04000US41,6,11835,662,8225,452,8215,802,5200,666
Oregon,White Alone,04000US41,7,2990595,7,2402595,4,2946435,1999,2363750,1539
Oregon,American Indian or Alaska Native and White,04000US41,8,42700,1382,31455,993,42690,1385,31455,993
Oregon,Asian and White,04000US41,9,28110,1379,12985,810,27650,1364,12600,799
Oregon,Black or African American and White,04000US41,10,16360,1003,5745,598,16315,1005,5735,597
Oregon,American Indian or Alaska Native and Black or African American,04000US41,11,1700,567,985,252,1700,567,985,252
Oregon,Remainder of Two or More Race Responses,04000US41,12,13765,1194,7385,728,13500,1166,7130,686
Oregon,Hispanic or Latino,04000US41,13,420195,,251475,83,276730,2735,124820,2297
Pennsylvania,Total,04000US42,1,12612705,,9791065,476,12255350,5127,9475230,4236
Pennsylvania,Not Hispanic or Latino,04000US42,2,11956195,96,9374730,390,11698625,4556,9147160,3920
Pennsylvania,American Indian or Alaska Native Alone,04000US42,3,14195,684,11145,500,13915,651,10885,470
Pennsylvania,Asian Alone,04000US42,4,334285,1466,254220,913,220335,2752,153110,2485
Pennsylvania,Black or African American Alone,04000US42,5,1312090,2996,941450,1733,1266165,4110,902205,2749
Pennsylvania,Native Hawaiian or Other Pacific Islander Alone,04000US42,6,2710,385,2070,285,2405,376,1775,278
Pennsylvania,White Alone,04000US42,7,10142005,187,8096180,162,10047665,2595,8011760,2150
Pennsylvania,American Indian or Alaska Native and White,04000US42,8,27195,698,19845,538,27180,704,19830,542
Pennsylvania,Asian and White,04000US42,9,26415,1379,11355,871,25165,1350,10440,863
Pennsylvania,Black or African American and White,04000US42,10,72195,2568,21970,1253,71595,2522,21490,1196
Pennsylvania,American Indian or Alaska Native and Black or African American,04000US42,11,9960,1232,7610,869,9910,1229,7560,865
Pennsylvania,Remainder of Two or More Race Responses,04000US42,12,15150,1230,8885,764,14300,1198,8110,718
Pennsylvania,Hispanic or Latino,04000US42,13,656510,96,416335,298,556725,3138,328070,2693
Rhode Island,Total,04000US44,1,1056390,,826215,111,984775,2565,761675,2174
Rhode Island,Not Hispanic or Latino,04000US44,2,931955,,746215,114,897125,1712,714530,1601
Rhode Island,American Indian or Alaska Native Alone,04000US44,3,4045,456,2815,304,4005,453,2770,303
Rhode Island,Asian Alone,04000US44,4,31065,549,23545,326,20705,843,14025,661
Rhode Island,Black or African American Alone,04000US44,5,57335,987,40110,581,47885,1271,32255,931
Rhode Island,Native Hawaiian or Other Pacific Islander Alone,04000US44,6,300,203,170,97,300,203,170,97
Rhode Island,White Alone,04000US44,7,823665,127,671185,127,809080,968,657250,923
Rhode Island,American Indian or Alaska Native and White,04000US44,8,3435,455,2455,298,3395,453,2415,290
Rhode Island,Asian and White,04000US44,9,3115,555,1575,332,3000,545,1525,331
Rhode Island,Black or African American and White,04000US44,10,5690,780,2270,396,5540,759,2120,378
Rhode Island,American Indian or Alaska Native and Black or African American,04000US44,11,1625,362,1200,262,1615,358,1185,262
Rhode Island,Remainder of Two or More Race Responses,04000US44,12,1680,409,895,274,1600,346,815,235
Rhode Island,Hispanic or Latino,04000US44,13,124430,,80000,,87655,1699,47145,1439
South Carolina,Total,04000US45,1,4511430,,3442165,387,4365275,3037,3312715,2700
South Carolina,Not Hispanic or Latino,04000US45,2,4302675,227,3305170,347,4248455,1981,3257425,1677
South Carolina,American Indian or Alaska Native Alone,04000US45,3,12710,733,10375,545,12645,738,10330,547
South Carolina,Asian Alone,04000US45,4,54020,835,41690,554,34900,1111,25175,822
South Carolina,Black or African American Alone,04000US45,5,1264370,2094,912860,1144,1258435,2324,907525,1374
South Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US45,6,1805,339,1345,264,1415,278,1025,231
South Carolina,White Alone,04000US45,7,2912445,132,2312175,16,2884325,1688,2287195,1372
South Carolina,American Indian or Alaska Native and White,04000US45,8,14960,762,10735,603,14950,760,10725,602
South Carolina,Asian and White,04000US45,9,8975,856,4215,517,8830,837,4075,501
South Carolina,Black or African American and White,04000US45,10,23870,1749,6035,714,23535,1718,5740,633
South Carolina,American Indian or Alaska Native and Black or African American,04000US45,11,3835,909,2775,647,3835,909,2775,647
South Carolina,Remainder of Two or More Race Responses,04000US45,12,5685,807,2970,417,5580,811,2870,415
South Carolina,Hispanic or Latino,04000US45,13,208755,225,136995,265,116820,2077,55290,1758
South Dakota,Total,04000US46,1,799460,,600120,526,788215,1081,590645,971
South Dakota,Not Hispanic or Latino,04000US46,2,779020,173,588305,428,771585,969,582200,809
South Dakota,American Indian or Alaska Native Alone,04000US46,3,66805,937,39875,796,66745,947,39825,807
South Dakota,Asian Alone,04000US46,4,7160,461,5360,439,4430,465,3010,419
South Dakota,Black or African American Alone,04000US46,5,8700,598,5720,423,6565,716,4140,505
South Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US46,6,205,132,145,96,205,131,140,97
South Dakota,White Alone,04000US46,7,683175,532,531415,533,680730,739,529340,681
South Dakota,American Indian or Alaska Native and White,04000US46,8,7425,759,3885,441,7410,757,3870,438
South Dakota,Asian and White,04000US46,9,1350,297,635,201,1315,294,620,204
South Dakota,Black or African American and White,04000US46,10,2365,407,505,162,2365,407,505,162
South Dakota,American Indian or Alaska Native and Black or African American,04000US46,11,635,242,270,129,635,242,270,129
South Dakota,Remainder of Two or More Race Responses,04000US46,12,1195,320,490,190,1190,317,485,186
South Dakota,Hispanic or Latino,04000US46,13,20445,173,11815,313,16625,522,8445,470
Tennessee,Total,04000US47,1,6234970,,4747090,767,6046480,4026,4582660,3348
Tennessee,Not Hispanic or Latino,04000US47,2,5973520,414,4581975,750,5896505,2770,4515425,2227
Tennessee,American Indian or Alaska Native Alone,04000US47,3,13115,776,10430,613,12990,780,10305,617
Tennessee,Asian Alone,04000US47,4,87700,951,65795,561,55220,1359,37150,1029
Tennessee,Black or African American Alone,04000US47,5,1033830,2310,729575,1214,1021260,2728,719610,1623
Tennessee,Native Hawaiian or Other Pacific Islander Alone,04000US47,6,2795,641,1900,542,2385,566,1605,467
Tennessee,White Alone,04000US47,7,4755670,573,3734070,432,4724955,2104,3707155,1639
Tennessee,American Indian or Alaska Native and White,04000US47,8,30160,1076,23345,840,30135,1076,23325,839
Tennessee,Asian and White,04000US47,9,11225,821,4890,460,10855,805,4585,434
Tennessee,Black or African American and White,04000US47,10,28875,1811,5785,637,28780,1796,5705,621
Tennessee,American Indian or Alaska Native and Black or African American,04000US47,11,3675,644,2775,454,3675,644,2775,454
Tennessee,Remainder of Two or More Race Responses,04000US47,12,6480,873,3415,564,6260,864,3210,558
Tennessee,Hispanic or Latino,04000US47,13,261450,416,165110,437,149975,2482,67230,1964
Texas,Total,04000US48,1,24311890,,17639655,1246,21643590,17420,15276965,15171
Texas,Not Hispanic or Latino,04000US48,2,15394415,730,11859210,1269,14852290,6322,11387395,5559
Texas,American Indian or Alaska Native Alone,04000US48,3,68565,1679,53050,1311,67665,1585,52315,1246
Texas,Asian Alone,04000US48,4,900710,2813,679585,1618,608350,4452,422480,3876
Texas,Black or African American Alone,04000US48,5,2823280,4019,2010540,2278,2744750,5222,1945155,3161
Texas,Native Hawaiian or Other Pacific Islander Alone,04000US48,6,17295,719,12130,619,15720,748,10665,682
Texas,White Alone,04000US48,7,11325820,661,8964030,621,11161855,3745,8820810,2915
Texas,American Indian or Alaska Native and White,04000US48,8,80075,1546,61535,1317,79950,1542,61460,1313
Texas,Asian and White,04000US48,9,60455,2605,29580,1495,57770,2601,27365,1469
Texas,Black or African American and White,04000US48,10,73050,3191,20575,1332,72415,3161,20160,1308
Texas,American Indian or Alaska Native and Black or African American,04000US48,11,14845,1124,11365,859,14825,1126,11345,862
Texas,Remainder of Two or More Race Responses,04000US48,12,30325,1940,16820,1146,28990,1858,15640,1088
Texas,Hispanic or Latino,04000US48,13,8917475,728,5780445,715,6791300,14283,3889570,12520
Utah,Total,04000US49,1,2657235,,1823490,184,2509980,3121,1696060,2413
Utah,Not Hispanic or Latino,04000US49,2,2330430,97,1627240,165,2285695,1954,1588070,1654
Utah,American Indian or Alaska Native Alone,04000US49,3,27860,996,18780,648,27705,978,18640,651
Utah,Asian Alone,04000US49,4,52365,1037,40580,612,35795,1224,25980,858
Utah,Black or African American Alone,04000US49,5,24955,960,15535,425,20485,944,12290,534
Utah,Native Hawaiian or Other Pacific Islander Alone,04000US49,6,23410,848,14185,352,19150,952,10295,519
Utah,White Alone,04000US49,7,2162370,92,1521680,60,2143540,1414,1504775,1201
Utah,American Indian or Alaska Native and White,04000US49,8,9260,829,5425,527,9240,830,5405,526
Utah,Asian and White,04000US49,9,13330,853,5220,508,13080,817,5000,462
Utah,Black or African American and White,04000US49,10,7625,850,2190,389,7555,847,2135,380
Utah,American Indian or Alaska Native and Black or African American,04000US49,11,365,159,200,98,365,159,200,98
Utah,Remainder of Two or More Race Responses,04000US49,12,8885,973,3445,416,8785,963,3355,418
Utah,Hispanic or Latino,04000US49,13,326805,98,196250,109,224280,2850,107990,2216
Vermont,Total,04000US50,1,624260,,491760,106,613005,964,481700,789
Vermont,Not Hispanic or Latino,04000US50,2,615105,30,485505,103,604680,940,476220,773
Vermont,American Indian or Alaska Native Alone,04000US50,3,1745,261,1380,205,1705,252,1345,197
Vermont,Asian Alone,04000US50,4,7430,298,5700,171,5065,359,3590,291
Vermont,Black or African American Alone,04000US50,5,5230,281,3635,182,4270,307,2940,256
Vermont,Native Hawaiian or Other Pacific Islander Alone,04000US50,6,80,45,75,45,65,40,60,38
Vermont,White Alone,04000US50,7,591485,93,469545,93,584510,620,463190,535
Vermont,American Indian or Alaska Native and White,04000US50,8,4515,267,3440,197,4505,266,3430,197
Vermont,Asian and White,04000US50,9,1680,281,680,148,1655,281,655,146
Vermont,Black or African American and White,04000US50,10,2230,270,660,159,2215,265,645,155
Vermont,American Indian or Alaska Native and Black or African American,04000US50,11,70,54,60,49,70,54,60,49
Vermont,Remainder of Two or More Race Responses,04000US50,12,640,152,325,85,615,154,300,88
Vermont,Hispanic or Latino,04000US50,13,9155,32,6255,50,8330,202,5480,199
Virginia,Total,04000US51,1,7841755,,6001675,894,7369315,6891,5578950,6490
Virginia,Not Hispanic or Latino,04000US51,2,7266790,552,5611980,835,7008955,4902,5383730,4515
Virginia,American Indian or Alaska Native Alone,04000US51,3,18745,1028,14340,743,18585,1039,14180,740
Virginia,Asian Alone,04000US51,4,418645,1911,321220,1225,290610,3009,207000,2609
Virginia,Black or African American Alone,04000US51,5,1515980,3694,1117870,2313,1470765,4280,1078680,3112
Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US51,6,5200,621,4080,560,4730,694,3620,586
Virginia,White Alone,04000US51,7,5165920,1303,4087720,1221,5085010,3105,4015995,2645
Virginia,American Indian or Alaska Native and White,04000US51,8,22830,1012,17505,797,22805,1010,17480,794
Virginia,Asian and White,04000US51,9,41515,1715,18640,1063,39745,1648,17130,938
Virginia,Black or African American and White,04000US51,10,49870,2413,13635,932,49435,2378,13270,884
Virginia,American Indian or Alaska Native and Black or African American,04000US51,11,9440,1178,6980,730,9400,1179,6975,730
Virginia,Remainder of Two or More Race Responses,04000US51,12,18645,1309,9995,822,17870,1298,9395,783
