GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Minnesota,White Alone,04000US27,7,4437285,114,3460980,109,4404000,1763,3432370,1396
Minnesota,American Indian or Alaska Native and White,04000US27,8,24145,962,15410,666,24120,961,15390,660
Minnesota,Asian and White,04000US27,9,17135,1107,5875,552,16540,1063,5440,508
Minnesota,Black or African American and White,04000US27,10,27790,1521,7500,719,27695,1528,7420,724
Minnesota,American Indian or Alaska Native and Black or African American,04000US27,11,3190,545,1725,362,3175,543,1705,361
Minnesota,Remainder of Two or More Race Responses,04000US27,12,7110,896,2960,450,6900,841,2810,418
Minnesota,Hispanic or Latino,04000US27,13,208920,174,122820,148,142130,2084,65010,1660
Mississippi,Total,04000US28,1,2922240,,2158110,523,2885035,1884,2125340,1693
Mississippi,Not Hispanic or Latino,04000US28,2,2860785,812,2118145,838,2845100,1558,2104120,1433
Mississippi,American Indian or Alaska Native Alone,04000US28,3,11800,628,7770,439,11775,628,7745,440
Mississippi,Asian Alone,04000US28,4,24770,906,18810,681,16060,906,11015,669
Mississippi,Black or African American Alone,04000US28,5,1079115,1970,745615,1328,1077345,2023,744070,1374
Mississippi,Native Hawaiian or Other Pacific Islander Alone,04000US28,6,790,347,600,258,705,341,515,242
Mississippi,White Alone,04000US28,7,1720655,127,1333600,64,1715755,733,1329060,692
Mississippi,American Indian or Alaska Native and White,04000US28,8,7180,541,5355,373,7180,541,5355,373
Mississippi,Asian and White,04000US28,9,3230,591,1395,327,3195,588,1385,327
Mississippi,Black or African American and White,04000US28,10,8350,1042,2025,409,8335,1042,2025,409
Mississippi,American Indian or Alaska Native and Black or African American,04000US28,11,2400,653,1640,444,2400,653,1640,444
Mississippi,Remainder of Two or More Race Responses,04000US28,12,2500,661,1335,383,2350,640,1310,379
Mississippi,Hispanic or Latino,04000US28,13,61455,812,39965,946,39935,1207,21215,1088
Missouri,Total,04000US29,1,5904380,,4473225,603,5783410,3414,4370000,2977
Missouri,Not Hispanic or Latino,04000US29,2,5719550,423,4359300,643,5645200,2988,4296080,2427
Missouri,American Indian or Alaska Native Alone,04000US29,3,21870,1213,17750,970,21725,1203,17640,973
Missouri,Asian Alone,04000US29,4,85465,1025,63640,653,55405,1391,37500,970
Missouri,Black or African American Alone,04000US29,5,656980,1864,461320,1328,647245,2158,453770,1637
Missouri,Native Hawaiian or Other Pacific Islander Alone,04000US29,6,4035,587,2805,387,3335,495,2215,341
Missouri,White Alone,04000US29,7,4851445,1234,3760945,797,4818350,2611,3732640,1994
Missouri,American Indian or Alaska Native and White,04000US29,8,43800,1627,31725,1113,43765,1623,31690,1112
Missouri,Asian and White,04000US29,9,12965,861,5735,538,12575,857,5370,538
Missouri,Black or African American and White,04000US29,10,29590,1280,7345,783,29490,1275,7300,781
Missouri,American Indian or Alaska Native and Black or African American,04000US29,11,5075,622,3780,482,5065,621,3770,474
Missouri,Remainder of Two or More Race Responses,04000US29,12,8325,890,4260,520,8245,885,4185,517
Missouri,Hispanic or Latino,04000US29,13,184830,423,113925,408,138210,1554,73920,1549
Montana,Total,04000US30,1,956255,,736560,292,947830,747,728995,723
Montana,Not Hispanic or Latino,04000US30,2,929405,454,719950,356,921960,796,713230,684
Montana,American Indian or Alaska Native Alone,04000US30,3,56895,1054,37475,688,56820,1055,37405,688
Montana,Asian Alone,04000US30,4,6275,385,4660,258,4060,425,2895,338
Montana,Black or African American Alone,04000US30,5,4905,558,2995,338,4640,561,2795,347
Montana,Native Hawaiian or Other Pacific Islander Alone,04000US30,6,800,239,455,198,785,239,440,198
Montana,White Alone,04000US30,7,841570,316,664450,250,836740,681,659830,620
Montana,American Indian or Alaska Native and White,04000US30,8,13020,985,7670,702,13010,984,7660,700
Montana,Asian and White,04000US30,9,2400,332,930,177,2380,328,910,171
Montana,Black or African American and White,04000US30,10,1995,499,485,215,1990,498,475,218
Montana,American Indian or Alaska Native and Black or African American,04000US30,11,270,104,170,85,270,104,170,85
Montana,Remainder of Two or More Race Responses,04000US30,12,1275,299,665,204,1265,300,655,207
Montana,Hispanic or Latino,04000US30,13,26855,453,16605,292,25870,482,15760,334
Nebraska,Total,04000US31,1,1772125,,1326140,592,1705185,1793,1268685,1592
Nebraska,Not Hispanic or Latino,04000US31,2,1634800,147,1245800,409,1611540,1223,1225990,1021
Nebraska,American Indian or Alaska Native Alone,04000US31,3,12140,572,7695,376,12045,561,7600,383
Nebraska,Asian Alone,04000US31,4,28375,620,20615,362,17750,953,11485,669
Nebraska,Black or African American Alone,04000US31,5,72195,1030,49060,586,67750,1138,45425,724
Nebraska,Native Hawaiian or Other Pacific Islander Alone,04000US31,6,1830,418,1095,230,1380,389,825,232
Nebraska,White Alone,04000US31,7,1494155,278,1154785,196,1486700,888,1148290,745
Nebraska,American Indian or Alaska Native and White,04000US31,8,8480,595,5960,418,8480,596,5960,419
Nebraska,Asian and White,04000US31,9,4670,531,1945,259,4585,530,1865,248
Nebraska,Black or African American and White,04000US31,10,7815,873,1755,300,7815,873,1755,300
Nebraska,American Indian or Alaska Native and Black or African American,04000US31,11,2610,647,1620,417,2610,647,1620,417
Nebraska,Remainder of Two or More Race Responses,04000US31,12,2530,440,1265,277,2425,439,1165,262
Nebraska,Hispanic or Latino,04000US31,13,137320,144,80335,347,93645,1401,42695,1186
Nevada,Total,04000US32,1,2545765,,1887205,344,2250615,5475,1625605,4834
Nevada,Not Hispanic or Latino,04000US32,2,1904170,,1488520,341,1820290,2638,1412605,2453
Nevada,American Indian or Alaska Native Alone,04000US32,3,26320,1009,19235,685,26215,1029,19150,699
Nevada,Asian Alone,04000US32,4,156535,1380,125465,849,115205,2073,87940,1724
Nevada,Black or African American Alone,04000US32,5,185075,1496,131450,768,178840,1767,126010,1142
Nevada,Native Hawaiian or Other Pacific Islander Alone,04000US32,6,11670,555,8650,343,10670,610,7805,418
Nevada,White Alone,04000US32,7,1466995,2,1173820,8,1432560,1865,1142495,1641
Nevada,American Indian or Alaska Native and White,04000US32,8,12905,1088,9450,767,12905,1088,9450,767
Nevada,Asian and White,04000US32,9,16945,1126,7910,696,16505,1099,7555,667
Nevada,Black or African American and White,04000US32,10,11835,1071,3415,503,11705,1063,3290,508
Nevada,American Indian or Alaska Native and Black or African American,04000US32,11,2345,460,1840,383,2320,457,1815,379
Nevada,Remainder of Two or More Race Responses,04000US32,12,13550,1233,7290,747,13365,1218,7105,726
Nevada,Hispanic or Latino,04000US32,13,641595,,398680,,430325,4434,213000,3840
New Hampshire,Total,04000US33,1,1315420,,1017240,186,1281010,1557,986395,1410
New Hampshire,Not Hispanic or Latino,04000US33,2,1281640,,995885,188,1252805,1519,970105,1356
New Hampshire,American Indian or Alaska Native Alone,04000US33,3,2695,313,2275,246,2680,313,2260,247
New Hampshire,Asian Alone,04000US33,4,24955,517,18145,251,15770,695,9790,573
New Hampshire,Black or African American Alone,04000US33,5,13795,491,9135,236,10005,684,6230,436
New Hampshire,Native Hawaiian or Other Pacific Islander Alone,04000US33,6,280,109,275,108,225,109,220,107
New Hampshire,White Alone,04000US33,7,1226240,114,959530,114,1210575,1188,945185,1089
New Hampshire,American Indian or Alaska Native and White,04000US33,8,4955,308,3595,272,4940,308,3580,275
New Hampshire,Asian and White,04000US33,9,3135,430,1260,249,3045,418,1185,244
New Hampshire,Black or African American and White,04000US33,10,3980,475,905,200,3960,482,885,202
New Hampshire,American Indian or Alaska Native and Black or African American,04000US33,11,250,100,230,98,250,100,230,98
New Hampshire,Remainder of Two or More Race Responses,04000US33,12,1355,340,540,197,1355,340,540,197
New Hampshire,Hispanic or Latino,04000US33,13,33780,,21355,,28210,686,16290,610
New Jersey,Total,04000US34,1,8650550,,6578265,243,7797240,9507,5812475,8135
New Jersey,Not Hispanic or Latino,04000US34,2,7274760,,5620705,239,6806985,6264,5202740,5591
New Jersey,American Indian or Alaska Native Alone,04000US34,3,10800,724,8505,560,10455,749,8200,591
New Jersey,Asian Alone,04000US34,4,645065,1501,485365,911,430230,3629,295470,2998
New Jersey,Black or African American Alone,04000US34,5,1138965,2292,829215,1535,1062835,4246,762030,3436
New Jersey,Native Hawaiian or Other Pacific Islander Alone,04000US34,6,1840,272,1460,232,1410,295,1075,238
New Jersey,White Alone,04000US34,7,5389985,123,4250615,123,5216820,4083,4093005,3750
New Jersey,American Indian or Alaska Native and White,04000US34,8,12695,709,9670,573,12650,713,9630,582
New Jersey,Asian and White,04000US34,9,25645,1431,9345,736,24745,1407,8570,685
New Jersey,Black or African American and White,04000US34,10,30650,1869,12635,1113,29690,1848,11780,1096
New Jersey,American Indian or Alaska Native and Black or African American,04000US34,11,8160,1010,6550,813,8130,1007,6520,812
New Jersey,Remainder of Two or More Race Responses,04000US34,12,10955,999,7350,765,10020,993,6465,750
New Jersey,Hispanic or Latino,04000US34,13,1375790,,957560,,990255,6187,609730,5111
New Mexico,Total,04000US35,1,1964860,,1460840,295,1836335,4452,1348770,3940
New Mexico,Not Hispanic or Latino,04000US35,2,1085380,,854715,298,1065575,1347,837055,1152
New Mexico,American Indian or Alaska Native Alone,04000US35,3,172445,994,118775,770,172415,992,118745,771
New Mexico,Asian Alone,04000US35,4,25450,593,19460,412,18360,738,13220,525
New Mexico,Black or African American Alone,04000US35,5,39470,839,27810,486,38205,933,26745,543
New Mexico,Native Hawaiian or Other Pacific Islander Alone,04000US35,6,775,167,535,140,775,167,535,140
New Mexico,White Alone,04000US35,7,821830,5,674635,10,810760,967,664595,851
New Mexico,American Indian or Alaska Native and White,04000US35,8,11825,749,7890,591,11805,750,7890,591
New Mexico,Asian and White,04000US35,9,4270,558,1950,318,4135,542,1830,296
New Mexico,Black or African American and White,04000US35,10,5710,759,1710,400,5625,743,1625,385
New Mexico,American Indian or Alaska Native and Black or African American,04000US35,11,1290,387,520,218,1290,387,520,218
New Mexico,Remainder of Two or More Race Responses,04000US35,12,2315,497,1435,347,2210,471,1355,328
New Mexico,Hispanic or Latino,04000US35,13,879480,,606120,,770760,4010,511720,3583
New York,Total,04000US36,1,19423895,,14925615,356,17432705,17250,13106000,15364
New York,Not Hispanic or Latino,04000US36,2,16251545,36,12695050,312,15054075,12384,11604435,10930
New York,American Indian or Alaska Native Alone,04000US36,3,48270,1460,36810,973,45765,1536,34655,1059
New York,Asian Alone,04000US36,4,1335400,2492,1033725,1464,896425,6205,636335,5074
New York,Black or African American Alone,04000US36,5,2885600,3612,2116180,2270,2548765,6060,1811905,5507
New York,Native Hawaiian or Other Pacific Islander Alone,04000US36,6,4185,696,3065,504,3790,671,2705,472
New York,White Alone,04000US36,7,11770195,430,9393695,305,11359385,6974,9014460,6347
New York,American Indian or Alaska Native and White,04000US36,8,39510,1518,28115,984,39305,1545,27945,998
New York,Asian and White,04000US36,9,48065,2214,20240,1275,45400,2063,17970,1161
New York,Black or African American and White,04000US36,10,73150,2471,29975,1412,70910,2425,27885,1377
New York,American Indian or Alaska Native and Black or African American,04000US36,11,17675,1550,14025,1211,17440,1533,13790,1204
New York,Remainder of Two or More Race Responses,04000US36,12,29485,2024,19215,1300,26895,1847,16790,1161
New York,Hispanic or Latino,04000US36,13,3172355,24,2230565,154,2378630,8398,1501565,7490
North Carolina,Total,04000US37,1,9045705,,6839620,697,8605795,6077,6458600,4903
North Carolina,Not Hispanic or Latino,04000US37,2,8412485,1645,6458215,1408,8262880,4115,6326755,3680
North Carolina,American Indian or Alaska Native Alone,04000US37,3,98645,1364,71510,1090,98315,1356,71205,1069
North Carolina,Asian Alone,04000US37,4,173450,1327,127275,792,111095,2013,73215,1700
North Carolina,Black or African American Alone,04000US37,5,1900440,3562,1381190,1825,1875020,4199,1359155,2444
North Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US37,6,3965,720,3125,608,3490,607,2715,523
North Carolina,White Alone,04000US37,7,6114585,1621,4816105,1257,6055190,2778,4762905,2311
North Carolina,American Indian or Alaska Native and White,04000US37,8,30255,1167,22420,855,30230,1169,22395,856
North Carolina,Asian and White,04000US37,9,18195,1169,7035,661,17680,1167,6605,667
North Carolina,Black or African American and White,04000US37,10,42990,2261,11320,910,42460,2263,10840,917
North Carolina,American Indian or Alaska Native and Black or African American,04000US37,11,15085,1648,10865,1148,14905,1672,10725,1152
North Carolina,Remainder of Two or More Race Responses,04000US37,12,14875,1390,7365,807,14495,1342,7000,780
North Carolina,Hispanic or Latino,04000US37,13,633220,1647,381405,1361,342920,3654,131845,2992
North Dakota,Total,04000US38,1,639725,,496340,291,631095,730,488835,676
North Dakota,Not Hispanic or Latino,04000US38,2,627155,206,488235,211,619555,706,481740,585
North Dakota,American Indian or Alaska Native Alone,04000US38,3,33630,763,21045,425,33585,757,21000,424
North Dakota,Asian Alone,04000US38,4,5260,362,4070,262,2990,287,1955,205
North Dakota,Black or African American Alone,04000US38,5,5830,427,3995,264,4115,436,2825,305
North Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US38,6,320,140,250,119,280,133,220,116
North Dakota,White Alone,04000US38,7,573615,215,455030,213,570115,521,451920,460
North Dakota,American Indian or Alaska Native and White,04000US38,8,4745,539,2685,308,4735,542,2680,307
North Dakota,Asian and White,04000US38,9,1340,250,540,150,1330,250,525,149
North Dakota,Black or African American and White,04000US38,10,1795,377,330,170,1795,377,330,170
North Dakota,American Indian or Alaska Native and Black or African American,04000US38,11,110,75,70,64,110,75,70,64
North Dakota,Remainder of Two or More Race Responses,04000US38,12,505,194,215,102,500,191,210,99
North Dakota,Hispanic or Latino,04000US38,13,12570,206,8105,196,11540,327,7095,306
Ohio,Total,04000US39,1,11511860,,8750970,538,11296030,3627,8563320,2912
Ohio,Not Hispanic or Latino,04000US39,2,11210520,201,8562810,472,11048205,3198,8420850,2504
Ohio,American Indian or Alaska Native Alone,04000US39,3,18950,906,15220,778,18760,911,15030,778
Ohio,Asian Alone,04000US39,4,173780,1438,132095,760,109570,2031,76055,1594
Ohio,Black or African American Alone,04000US39,5,1341570,2798,951560,1670,1312115,3453,926700,2283
Ohio,Native Hawaiian or Other Pacific Islander Alone,04000US39,6,2245,397,1620,321,2140,365,1525,286
Ohio,White Alone,04000US39,7,9510680,119,7387410,119,9443440,2401,7327520,2007
Ohio,American Indian or Alaska Native and White,04000US39,8,42120,985,31470,906,42100,983,31450,904
Ohio,Asian and White,04000US39,9,23145,1463,9245,702,22640,1443,8875,718
Ohio,Black or African American and White,04000US39,10,75595,2467,19370,1201,75445,2467,19250,1209
Ohio,American Indian or Alaska Native and Black or African American,04000US39,11,8325,920,6675,696,8325,920,6675,696
Ohio,Remainder of Two or More Race Responses,04000US39,12,14105,1280,8135,854,13670,1272,7770,845
Ohio,Hispanic or Latino,04000US39,13,301340,200,188160,225,247825,1725,142465,1457
Oklahoma,Total,04000US40,1,3610075,,2709105,542,3488745,3160,2602315,2661
Oklahoma,Not Hispanic or Latino,04000US40,2,3337615,345,2544755,546,3299085,2014,2510155,1835
Oklahoma,American Indian or Alaska Native Alone,04000US40,3,230045,2536,160760,1737,229975,2537,160695,1739
Oklahoma,Asian Alone,04000US40,4,57050,961,44070,645,39910,1219,28225,822
Oklahoma,Black or African American Alone,04000US40,5,262130,1907,184895,1248,256765,2209,180095,1634
Oklahoma,Native Hawaiian or Other Pacific Islander Alone,04000US40,6,3265,464,2175,300,2645,399,1650,324
Oklahoma,White Alone,04000US40,7,2586255,20,2029735,12,2571130,1322,2016580,1035
Oklahoma,American Indian or Alaska Native and White,04000US40,8,146625,2424,100215,1823,146600,2416,100190,1818
Oklahoma,Asian and White,04000US40,9,9290,899,4640,533,9165,872,4520,514
Oklahoma,Black or African American and White,04000US40,10,19935,1345,5300,664,19915,1343,5280,666
Oklahoma,American Indian or Alaska Native and Black or African American,04000US40,11,12960,1230,8400,917,12960,1230,8400,917
Oklahoma,Remainder of Two or More Race Responses,04000US40,12,10055,1073,4570,555,10010,1068,4520,549
Oklahoma,Hispanic or Latino,04000US40,13,272460,345,164350,277,189660,2259,92160,1751
Oregon,Total,04000US41,1,3727405,,2862880,360,3499380,4683,2663100,4016
Oregon,Not Hispanic or Latino,04000US41,2,3333940,,2628160,348,3245265,3073,2550380,2569
Oregon,American Indian or Alaska Native Alone,04000US41,3,36045,955,26350,791,35940,974,26265,807
Oregon,Asian Alone,04000US41,4,129365,1692,99825,1010,93095,1913,67070,1384
Oregon,Black or African American Alone,04000US41,5,62085,1069,43620,639,58325,1131,40630,737
Oregon,Native Hawaiian or Other Pacific Islander Alone,04000US41,6,9365,560,6860,407,6800,575,4625,453
Oregon,White Alone,04000US41,7,3002040,14,2397860,16,2956600,2387,2358495,1953
Oregon,American Indian or Alaska Native and White,04000US41,8,39835,978,29890,824,39835,978,29890,824
Oregon,Asian and White,04000US41,9,25605,1526,11730,932,25330,1512,11540,909
Oregon,Black or African American and White,04000US41,10,15875,960,5130,541,15730,954,5075,533
Oregon,American Indian or Alaska Native and Black or African American,04000US41,11,1525,503,870,259,1525,503,870,259
Oregon,Remainder of Two or More Race Responses,04000US41,12,12200,1047,6025,593,12085,1049,5915,583
Oregon,Hispanic or Latino,04000US41,13,393465,,234720,,254115,3531,112720,2832
Pennsylvania,Total,04000US42,1,12516595,,9703855,604,12184430,6040,9411475,5442
Pennsylvania,Not Hispanic or Latino,04000US42,2,11931665,119,9338380,564,11686630,5389,9122010,4700
Pennsylvania,American Indian or Alaska Native Alone,04000US42,3,13675,775,10625,515,13460,765,10435,509
Pennsylvania,Asian Alone,04000US42,4,297240,1452,221970,876,196670,2511,133390,2137
Pennsylvania,Black or African American Alone,04000US42,5,1272680,3100,909255,1761,1228155,3797,870705,2487
Pennsylvania,Native Hawaiian or Other Pacific Islander Alone,04000US42,6,2610,413,2025,352,2290,377,1710,316
Pennsylvania,White Alone,04000US42,7,10215145,259,8134765,229,10117555,3711,8047570,3243
Pennsylvania,American Indian or Alaska Native and White,04000US42,8,24270,812,17530,543,24245,815,17505,545
Pennsylvania,Asian and White,04000US42,9,22055,1237,9415,681,21475,1218,8995,668
Pennsylvania,Black or African American and White,04000US42,10,62165,2673,18450,1301,61630,2642,18005,1263
Pennsylvania,American Indian or Alaska Native and Black or African American,04000US42,11,9465,1079,7165,776,9415,1083,7115,781
Pennsylvania,Remainder of Two or More Race Responses,04000US42,12,12360,958,7180,600,11730,983,6575,562
Pennsylvania,Hispanic or Latino,04000US42,13,584930,121,365475,214,497800,3372,289465,3001
Rhode Island,Total,04000US44,1,1057380,,823720,115,986235,2455,759500,2174
Rhode Island,Not Hispanic or Latino,04000US44,2,936795,,746760,116,902390,1864,715370,1630
Rhode Island,American Indian or Alaska Native Alone,04000US44,3,3835,358,2540,266,3805,366,2510,275
Rhode Island,Asian Alone,04000US44,4,29180,444,21530,276,20245,741,13355,587
Rhode Island,Black or African American Alone,04000US44,5,53300,905,36910,548,44165,1100,29125,773
Rhode Island,Native Hawaiian or Other Pacific Islander Alone,04000US44,6,120,79,80,50,120,79,80,50
Rhode Island,White Alone,04000US44,7,836655,127,678265,127,820735,1259,663200,1134
Rhode Island,American Indian or Alaska Native and White,04000US44,8,3195,358,2300,272,3170,362,2275,272
Rhode Island,Asian and White,04000US44,9,2380,432,1195,269,2250,432,1115,262
Rhode Island,Black or African American and White,04000US44,10,5480,715,2060,391,5335,705,1915,363
Rhode Island,American Indian or Alaska Native and Black or African American,04000US44,11,1345,374,1000,282,1335,376,990,283
Rhode Island,Remainder of Two or More Race Responses,04000US44,12,1305,392,880,286,1235,336,810,264
Rhode Island,Hispanic or Latino,04000US44,13,120585,,76960,,83840,1657,44130,1400
South Carolina,Total,04000US45,1,4416865,,3355525,375,4285230,3107,3241215,2672
South Carolina,Not Hispanic or Latino,04000US45,2,4238215,485,3243815,481,4184570,2227,3196905,1863
South Carolina,American Indian or Alaska Native Alone,04000US45,3,12530,682,9735,485,12505,680,9725,482
South Carolina,Asian Alone,04000US45,4,52945,673,40075,520,33965,1083,23865,855
South Carolina,Black or African American Alone,04000US45,5,1241875,2218,897985,1157,1236900,2330,893390,1323
South Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US45,6,1815,314,1395,262,1545,332,1180,286
South Carolina,White Alone,04000US45,7,2878680,127,2271080,127,2849865,1834,2245745,1556
South Carolina,American Indian or Alaska Native and White,04000US45,8,13055,779,9640,588,13045,778,9630,587
South Carolina,Asian and White,04000US45,9,7825,634,3440,415,7655,620,3275,398
South Carolina,Black or African American and White,04000US45,10,21205,1657,5060,597,20905,1603,4795,531
South Carolina,American Indian or Alaska Native and Black or African American,04000US45,11,3950,923,2820,685,3950,923,2820,685
South Carolina,Remainder of Two or More Race Responses,04000US45,12,4340,624,2590,381,4230,610,2480,378
South Carolina,Hispanic or Latino,04000US45,13,178650,484,111710,499,100660,1780,44310,1535
South Dakota,Total,04000US46,1,796515,,600115,374,785845,943,591065,792
South Dakota,Not Hispanic or Latino,04000US46,2,776445,254,588295,318,769420,808,582495,664
South Dakota,American Indian or Alaska Native Alone,04000US46,3,64770,799,38980,543,64720,799,38930,539
South Dakota,Asian Alone,04000US46,4,6880,308,4820,250,4480,360,2770,293
South Dakota,Black or African American Alone,04000US46,5,7445,428,4870,295,5935,488,3540,366
South Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US46,6,145,126,85,59,140,126,80,59
South Dakota,White Alone,04000US46,7,685015,184,533750,193,682015,619,531450,448
South Dakota,American Indian or Alaska Native and White,04000US46,8,7320,699,4065,489,7310,699,4050,492
South Dakota,Asian and White,04000US46,9,1120,255,510,164,1100,252,495,163
South Dakota,Black or African American and White,04000US46,10,1985,370,490,146,1985,370,490,146
South Dakota,American Indian or Alaska Native and Black or African American,04000US46,11,675,239,290,148,675,239,290,148
South Dakota,Remainder of Two or More Race Responses,04000US46,12,1085,324,435,178,1055,310,400,164
South Dakota,Hispanic or Latino,04000US46,13,20070,253,11820,362,16425,615,8570,523
Tennessee,Total,04000US47,1,6158955,,4683925,709,5985275,3269,4534360,2820
Tennessee,Not Hispanic or Latino,04000US47,2,5930510,292,4545755,622,5853490,2660,4479530,2220
Tennessee,American Indian or Alaska Native Alone,04000US47,3,14365,1101,11695,877,14240,1084,11575,856
Tennessee,Asian Alone,04000US47,4,82450,1067,61355,689,51860,1167,34530,926
Tennessee,Black or African American Alone,04000US47,5,1013065,1982,715980,1127,1001075,2423,706365,1410
Tennessee,Native Hawaiian or Other Pacific Islander Alone,04000US47,6,2960,467,2095,434,2305,461,1670,382
Tennessee,White Alone,04000US47,7,4745410,720,3717200,592,4712520,2385,3688615,1909
Tennessee,American Indian or Alaska Native and White,04000US47,8,28535,1183,22460,1005,28510,1182,22430,1007
Tennessee,Asian and White,04000US47,9,9850,915,4410,556,9460,903,4100,531
Tennessee,Black or African American and White,04000US47,10,24475,1166,4990,489,24340,1156,4870,480
Tennessee,American Indian or Alaska Native and Black or African American,04000US47,11,3080,610,2320,440,3080,610,2320,440
Tennessee,Remainder of Two or More Race Responses,04000US47,12,6315,838,3255,546,6100,830,3060,540
Tennessee,Hispanic or Latino,04000US47,13,228445,293,138165,372,131785,2015,54830,1755
Texas,Total,04000US48,1,23819040,,17185930,1092,21222060,16674,14896395,13993
Texas,Not Hispanic or Latino,04000US48,2,15263945,353,11663045,1075,14754125,7589,11221595,6211
Texas,American Indian or Alaska Native Alone,04000US48,3,74220,2044,57310,1475,73140,2011,56490,1455
Texas,Asian Alone,04000US48,4,806125,2492,598475,1603,543145,5177,368705,3993
Texas,Black or African American Alone,04000US48,5,2704210,3924,1925540,2353,2631375,5131,1864530,3545
Texas,Native Hawaiian or Other Pacific Islander Alone,04000US48,6,17340,888,12185,641,15660,941,10635,737
Texas,White Alone,04000US48,7,11421060,504,8938930,491,11252980,4617,8793200,3483
Texas,American Indian or Alaska Native and White,04000US48,8,85490,1971,65325,1403,85330,1967,65215,1399
Texas,Asian and White,04000US48,9,50380,2042,23545,1175,48760,2018,22220,1145
Texas,Black or African American and White,04000US48,10,66175,2910,17820,1180,65675,2905,17495,1172
Texas,American Indian or Alaska Native and Black or African American,04000US48,11,13660,1564,10215,1207,13640,1564,10195,1207
Texas,Remainder of Two or More Race Responses,04000US48,12,25290,1556,13700,1071,24430,1537,12910,1057
Texas,Hispanic or Latino,04000US48,13,8555100,354,5522880,506,6467935,14431,3674800,12096
Utah,Total,04000US49,1,2651815,,1826325,196,2509640,2857,1703980,2450
Utah,Not Hispanic or Latino,04000US49,2,2345285,142,1644965,199,2301460,1904,1606170,1634
Utah,American Indian or Alaska Native Alone,04000US49,3,29465,820,19625,564,29235,822,19425,566
Utah,Asian Alone,04000US49,4,52000,891,39015,544,35870,1135,24835,878
Utah,Black or African American Alone,04000US49,5,25315,889,14740,392,21900,906,12240,552
Utah,Native Hawaiian or Other Pacific Islander Alone,04000US49,6,20230,766,12465,414,16085,984,8715,659
Utah,White Alone,04000US49,7,2180310,16,1544195,3,2160765,1362,1526325,1281
Utah,American Indian or Alaska Native and White,04000US49,8,9990,816,5720,536,9965,813,5695,532
Utah,Asian and White,04000US49,9,11730,702,4200,447,11580,692,4075,440
Utah,Black or African American and White,04000US49,10,7955,892,1880,329,7860,870,1815,312
Utah,American Indian or Alaska Native and Black or African American,04000US49,11,365,140,180,87,365,140,180,87
Utah,Remainder of Two or More Race Responses,04000US49,12,7925,910,2950,378,7830,912,2870,382
Utah,Hispanic or Latino,04000US49,13,306530,142,181360,95,208180,2535,97805,1884
Vermont,Total,04000US50,1,620415,,489395,155,609880,744,479715,675
Vermont,Not Hispanic or Latino,04000US50,2,611980,33,483625,158,602185,698,474625,631
Vermont,American Indian or Alaska Native Alone,04000US50,3,1615,276,1300,222,1575,269,1265,220
Vermont,Asian Alone,04000US50,4,6785,222,5105,165,4805,313,3280,285
Vermont,Black or African American Alone,04000US50,5,4535,299,3060,224,3885,328,2560,279
Vermont,Native Hawaiian or Other Pacific Islander Alone,04000US50,6,80,49,75,49,45,25,40,24
Vermont,White Alone,04000US50,7,590650,93,469170,93,583605,639,462610,589
Vermont,American Indian or Alaska Native and White,04000US50,8,4460,273,3480,213,4445,273,3465,212
Vermont,Asian and White,04000US50,9,1420,218,525,128,1415,218,520,128
Vermont,Black or African American and White,04000US50,10,1825,270,575,148,1815,269,565,147
Vermont,American Indian or Alaska Native and Black or African American,04000US50,11,75,61,65,54,75,61,65,54
Vermont,Remainder of Two or More Race Responses,04000US50,12,530,148,275,90,520,144,265,86
Vermont,Hispanic or Latino,04000US50,13,8435,34,5770,19,7695,157,5090,155
Virginia,Total,04000US51,1,7721730,,5890260,1131,7282745,6778,5498720,6166
Virginia,Not Hispanic or Latino,04000US51,2,7206770,627,5549760,1130,6958240,4962,5329920,4203
Virginia,American Indian or Alaska Native Alone,04000US51,3,18035,715,14040,599,17795,720,13800,597
Virginia,Asian Alone,04000US51,4,373560,2009,287910,1290,257470,2504,184565,2228
Virginia,Black or African American Alone,04000US51,5,1497055,3447,1103170,2224,1452000,4650,1064095,3418
Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US51,6,5305,738,4030,526,4915,794,3635,554
Virginia,White Alone,04000US51,7,5187435,1418,4081375,1389,5102900,2937,4006275,2627
Virginia,American Indian or Alaska Native and White,04000US51,8,20395,864,15715,626,20370,863,15690,629
Virginia,Asian and White,04000US51,9,32885,1739,14440,1020,31875,1634,13670,941
Virginia,Black or African American and White,04000US51,10,46005,2525,12470,1115,45570,2553,12095,1136
Virginia,American Indian or Alaska Native and Black or African American,04000US51,11,9215,1122,7155,862,9175,1115,7145,862
Virginia,Remainder of Two or More Race Responses,04000US51,12,16880,1340,9460,910,16175,1309,8950,871
Virginia,Hispanic or Latino,04000US51,13,514960,627,340500,697,324500,3631,168800,3216
Washington,Total,04000US53,1,6465755,,4918280,234,6021810,6559,4533605,5325
