GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Minnesota,Native Hawaiian or Other Pacific Islander Alone,04000US27,6,2095,389,1495,277,1630,237,1185,195
Minnesota,White Alone,04000US27,7,4410520,110,3458865,99,4378550,1675,3430930,1316
Minnesota,American Indian or Alaska Native and White,04000US27,8,25715,1058,16795,757,25685,1057,16760,759
Minnesota,Asian and White,04000US27,9,23390,1411,8445,648,22675,1380,7935,599
Minnesota,Black or African American and White,04000US27,10,35855,1651,9745,804,35590,1647,9575,804
Minnesota,American Indian or Alaska Native and Black or African American,04000US27,11,4155,665,2150,421,4150,662,2145,419
Minnesota,Remainder of Two or More Race Responses,04000US27,12,9995,995,4565,594,9490,934,4140,542
Minnesota,Hispanic or Latino,04000US27,13,242955,123,144900,144,167550,1828,78160,1573
Mississippi,Total,04000US28,1,2956700,,2199740,601,2912300,1947,2160090,1739
Mississippi,Not Hispanic or Latino,04000US28,2,2881075,552,2149270,571,2865010,1397,2134905,1260
Mississippi,American Indian or Alaska Native Alone,04000US28,3,12450,652,8565,523,12215,585,8335,433
Mississippi,Asian Alone,04000US28,4,25895,668,19940,590,16945,818,12040,707
Mississippi,Black or African American Alone,04000US28,5,1091820,2178,759910,1197,1090460,2195,758770,1212
Mississippi,Native Hawaiian or Other Pacific Islander Alone,04000US28,6,590,307,395,181,590,307,395,181
Mississippi,White Alone,04000US28,7,1723910,95,1347115,112,1718485,774,1342100,739
Mississippi,American Indian or Alaska Native and White,04000US28,8,9215,921,6890,647,9215,921,6890,647
Mississippi,Asian and White,04000US28,9,2880,429,1420,285,2795,414,1355,269
Mississippi,Black or African American and White,04000US28,10,10070,1279,2245,347,10070,1279,2240,349
Mississippi,American Indian or Alaska Native and Black or African American,04000US28,11,1945,544,1320,377,1945,544,1320,377
Mississippi,Remainder of Two or More Race Responses,04000US28,12,2295,590,1465,408,2285,589,1455,406
Mississippi,Hispanic or Latino,04000US28,13,75625,552,50475,660,47290,1393,25185,1082
Missouri,Total,04000US29,1,5955800,,4532155,563,5822365,3739,4415175,3008
Missouri,Not Hispanic or Latino,04000US29,2,5749025,299,4403790,553,5666640,2712,4331535,2142
Missouri,American Indian or Alaska Native Alone,04000US29,3,20475,887,16295,672,20385,895,16250,683
Missouri,Asian Alone,04000US29,4,93480,1236,72305,769,58285,1525,40715,1208
Missouri,Black or African American Alone,04000US29,5,683055,2330,483345,1094,672495,2693,474615,1530
Missouri,Native Hawaiian or Other Pacific Islander Alone,04000US29,6,5365,392,3660,298,3825,472,2390,376
Missouri,White Alone,04000US29,7,4834895,1184,3769785,775,4801725,2242,3740535,1707
Missouri,American Indian or Alaska Native and White,04000US29,8,42450,1455,30785,956,42405,1458,30755,958
Missouri,Asian and White,04000US29,9,18220,1160,8510,616,16885,1087,7520,589
Missouri,Black or African American and White,04000US29,10,35375,2148,9595,797,35190,2141,9505,785
Missouri,American Indian or Alaska Native and Black or African American,04000US29,11,5315,808,3865,556,5305,808,3850,555
Missouri,Remainder of Two or More Race Responses,04000US29,12,10400,1117,5650,582,10140,1101,5390,556
Missouri,Hispanic or Latino,04000US29,13,206775,298,128365,340,155730,2076,83640,1796
Montana,Total,04000US30,1,982855,,759645,309,973480,627,751240,666
Montana,Not Hispanic or Latino,04000US30,2,954485,136,742265,269,946295,599,734905,621
Montana,American Indian or Alaska Native Alone,04000US30,3,59325,1085,39085,696,59250,1085,39045,697
Montana,Asian Alone,04000US30,4,5825,378,4770,304,3765,372,3060,318
Montana,Black or African American Alone,04000US30,5,4145,380,2750,240,3770,379,2545,263
Montana,Native Hawaiian or Other Pacific Islander Alone,04000US30,6,640,177,530,179,625,177,515,179
Montana,White Alone,04000US30,7,864380,72,684845,37,858850,578,679575,539
Montana,American Indian or Alaska Native and White,04000US30,8,12855,888,7590,555,12850,887,7585,553
Montana,Asian and White,04000US30,9,3020,434,1200,206,2960,432,1140,189
Montana,Black or African American and White,04000US30,10,2335,345,620,190,2325,345,610,188
Montana,American Indian or Alaska Native and Black or African American,04000US30,11,210,91,140,74,210,91,140,74
Montana,Remainder of Two or More Race Responses,04000US30,12,1750,355,740,202,1695,351,685,198
Montana,Hispanic or Latino,04000US30,13,28370,135,17380,169,27185,265,16335,270
Nebraska,Total,04000US31,1,1813060,,1357820,338,1741350,2197,1295600,1987
Nebraska,Not Hispanic or Latino,04000US31,2,1653510,171,1264085,333,1627120,1464,1241885,1254
Nebraska,American Indian or Alaska Native Alone,04000US31,3,12760,612,8150,432,12695,614,8085,435
Nebraska,Asian Alone,04000US31,4,30820,625,22800,446,19115,819,12560,689
Nebraska,Black or African American Alone,04000US31,5,78755,1189,53610,670,72360,1229,48635,750
Nebraska,Native Hawaiian or Other Pacific Islander Alone,04000US31,6,1150,149,750,141,890,179,570,172
Nebraska,White Alone,04000US31,7,1499445,145,1164670,105,1491905,911,1158330,667
Nebraska,American Indian or Alaska Native and White,04000US31,8,8440,542,5785,419,8425,542,5785,419
Nebraska,Asian and White,04000US31,9,5760,597,2515,387,5565,595,2335,376
Nebraska,Black or African American and White,04000US31,10,9840,841,2100,317,9815,840,2075,313
Nebraska,American Indian or Alaska Native and Black or African American,04000US31,11,3225,767,1985,428,3225,767,1985,428
Nebraska,Remainder of Two or More Race Responses,04000US31,12,3315,548,1710,308,3115,543,1520,273
Nebraska,Hispanic or Latino,04000US31,13,159550,173,93735,214,114230,1688,53715,1430
Nevada,Total,04000US32,1,2673395,,2011275,199,2365360,4661,1735710,3984
Nevada,Not Hispanic or Latino,04000US32,2,1974685,,1569140,196,1882180,2806,1485970,2425
Nevada,American Indian or Alaska Native Alone,04000US32,3,24690,1006,18385,679,24555,989,18250,669
Nevada,Asian Alone,04000US32,4,189020,1759,151965,1244,139625,2499,108025,2060
Nevada,Black or African American Alone,04000US32,5,208390,1886,150490,996,201120,2111,144245,1212
Nevada,Native Hawaiian or Other Pacific Islander Alone,04000US32,6,15425,675,11375,402,14340,727,10425,463
Nevada,White Alone,04000US32,7,1470390,15,1201590,5,1437325,1783,1171135,1559
Nevada,American Indian or Alaska Native and White,04000US32,8,11340,944,8240,628,11290,939,8190,622
Nevada,Asian and White,04000US32,9,19650,1484,9820,936,19305,1484,9575,935
Nevada,Black or African American and White,04000US32,10,14860,1551,4930,717,14680,1524,4750,689
Nevada,American Indian or Alaska Native and Black or African American,04000US32,11,2380,459,1905,415,2340,455,1865,412
Nevada,Remainder of Two or More Race Responses,04000US32,12,18540,1530,10435,1037,17600,1366,9510,817
Nevada,Hispanic or Latino,04000US32,13,698715,,442140,,483175,4093,249740,3358
New Hampshire,Total,04000US33,1,1315910,,1025010,190,1282890,1826,995220,1515
New Hampshire,Not Hispanic or Latino,04000US33,2,1279460,,1002175,190,1252270,1560,977570,1284
New Hampshire,American Indian or Alaska Native Alone,04000US33,3,2260,273,1880,239,2250,274,1870,242
New Hampshire,Asian Alone,04000US33,4,27915,697,20400,395,17875,796,11255,685
New Hampshire,Black or African American Alone,04000US33,5,13885,499,9440,325,10635,564,6935,406
New Hampshire,Native Hawaiian or Other Pacific Islander Alone,04000US33,6,295,146,245,133,270,141,220,131
New Hampshire,White Alone,04000US33,7,1218575,85,961620,85,1205045,1173,948985,1073
New Hampshire,American Indian or Alaska Native and White,04000US33,8,6220,271,4570,229,6210,272,4560,229
New Hampshire,Asian and White,04000US33,9,4360,638,1925,337,4055,596,1665,265
New Hampshire,Black or African American and White,04000US33,10,4110,461,1140,249,4100,461,1130,250
New Hampshire,American Indian or Alaska Native and Black or African American,04000US33,11,310,116,280,111,310,116,280,111
New Hampshire,Remainder of Two or More Race Responses,04000US33,12,1525,413,675,212,1520,413,665,211
New Hampshire,Hispanic or Latino,04000US33,13,36450,,22840,,30620,626,17655,582
New Jersey,Total,04000US34,1,8753065,,6684370,297,7857305,8597,5876010,7541
New Jersey,Not Hispanic or Latino,04000US34,2,7240815,,5621055,294,6760800,6000,5190980,5227
New Jersey,American Indian or Alaska Native Alone,04000US34,3,11065,581,8315,475,10600,603,7890,499
New Jersey,Asian Alone,04000US34,4,720725,1721,546375,1112,486195,4033,337630,3271
New Jersey,Black or African American Alone,04000US34,5,1136740,2163,836010,1192,1061195,3174,769090,2532
New Jersey,Native Hawaiian or Other Pacific Islander Alone,04000US34,6,1795,307,1470,281,1470,237,1150,205
New Jersey,White Alone,04000US34,7,5267030,92,4176660,92,5102140,3939,4026760,3255
New Jersey,American Indian or Alaska Native and White,04000US34,8,12675,594,9210,462,12655,592,9195,461
New Jersey,Asian and White,04000US34,9,33050,1634,12805,930,31555,1604,11625,866
New Jersey,Black or African American and White,04000US34,10,34755,1791,14300,943,33480,1698,13095,909
New Jersey,American Indian or Alaska Native and Black or African American,04000US34,11,7610,842,6040,631,7535,839,5990,628
New Jersey,Remainder of Two or More Race Responses,04000US34,12,15365,1298,9875,911,13975,1198,8550,761
New Jersey,Hispanic or Latino,04000US34,13,1512250,,1063315,,1096505,6005,685030,5237
New Mexico,Total,04000US35,1,2037135,,1521910,542,1901955,3808,1403030,3302
New Mexico,Not Hispanic or Latino,04000US35,2,1102835,,883910,364,1083560,1180,866520,1060
New Mexico,American Indian or Alaska Native Alone,04000US35,3,176605,1017,122105,672,176570,1020,122070,673
New Mexico,Asian Alone,04000US35,4,26065,619,20635,436,18955,765,14215,625
New Mexico,Black or African American Alone,04000US35,5,35945,715,27720,439,34885,749,26740,454
New Mexico,Native Hawaiian or Other Pacific Islander Alone,04000US35,6,1175,246,990,192,1165,244,975,189
New Mexico,White Alone,04000US35,7,836410,9,697540,10,825840,927,687995,788
New Mexico,American Indian or Alaska Native and White,04000US35,8,11380,822,7725,509,11335,814,7695,498
New Mexico,Asian and White,04000US35,9,5520,634,2880,440,5330,621,2700,411
New Mexico,Black or African American and White,04000US35,10,5310,657,2055,346,5225,652,1970,338
New Mexico,American Indian or Alaska Native and Black or African American,04000US35,11,1460,373,575,201,1460,373,575,201
New Mexico,Remainder of Two or More Race Responses,04000US35,12,2965,531,1685,363,2790,497,1585,361
New Mexico,Hispanic or Latino,04000US35,13,934300,,638000,388,818400,3321,536510,2923
New York,Total,04000US36,1,19302450,,14954840,367,17279295,13599,13095670,12821
New York,Not Hispanic or Latino,04000US36,2,15945700,24,12560820,322,14753310,10939,11470055,9957
New York,American Indian or Alaska Native Alone,04000US36,3,47755,1440,35280,1121,45075,1399,32985,1039
New York,Asian Alone,04000US36,4,1435860,2891,1140255,1862,958375,6538,704245,5574
New York,Black or African American Alone,04000US36,5,2832190,3539,2118660,2020,2506705,6214,1824680,4600
New York,Native Hawaiian or Other Pacific Islander Alone,04000US36,6,6315,555,4935,482,5400,644,4050,541
New York,White Alone,04000US36,7,11375550,431,9126660,368,11002750,5510,8780375,5312
New York,American Indian or Alaska Native and White,04000US36,8,39615,1553,28315,1200,39395,1579,28095,1218
New York,Asian and White,04000US36,9,66020,2522,32195,1538,60125,2235,27495,1309
New York,Black or African American and White,04000US36,10,85395,3018,34155,1405,83045,2911,31995,1326
New York,American Indian or Alaska Native and Black or African American,04000US36,11,17475,1382,13930,1053,17080,1309,13575,1016
New York,Remainder of Two or More Race Responses,04000US36,12,39530,1985,26440,1497,35355,1813,22565,1272
New York,Hispanic or Latino,04000US36,13,3356745,24,2394020,179,2525985,8210,1625620,7551
North Carolina,Total,04000US37,1,9418735,,7156320,750,8928530,6606,6723620,5550
North Carolina,Not Hispanic or Latino,04000US37,2,8654030,528,6684900,822,8495975,4065,6546825,3234
North Carolina,American Indian or Alaska Native Alone,04000US37,3,103645,1285,75495,951,103430,1277,75290,938
North Carolina,Asian Alone,04000US37,4,202895,1417,150455,841,132160,2399,89155,1646
North Carolina,Black or African American Alone,04000US37,5,1999145,2997,1458945,1815,1973510,3437,1437040,2242
North Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US37,6,4410,569,3375,470,3865,523,2910,445
North Carolina,White Alone,04000US37,7,6196935,423,4927535,309,6138245,2532,4875155,2019
North Carolina,American Indian or Alaska Native and White,04000US37,8,34460,1162,24740,895,34425,1157,24715,892
North Carolina,Asian and White,04000US37,9,24335,1393,10050,693,23240,1381,9150,687
North Carolina,Black or African American and White,04000US37,10,53860,2050,14335,944,53330,2004,13920,915
North Carolina,American Indian or Alaska Native and Black or African American,04000US37,11,15755,1731,10810,1165,15595,1700,10700,1150
North Carolina,Remainder of Two or More Race Responses,04000US37,12,18600,1588,9155,874,18170,1542,8790,836
North Carolina,Hispanic or Latino,04000US37,13,764705,529,471415,489,432555,4733,176790,4156
North Dakota,Total,04000US38,1,666785,,518415,240,656590,661,509670,586
North Dakota,Not Hispanic or Latino,04000US38,2,653575,192,510280,180,644065,639,502210,542
North Dakota,American Indian or Alaska Native Alone,04000US38,3,35130,584,22330,379,35045,587,22255,381
North Dakota,Asian Alone,04000US38,4,6600,387,5375,272,3505,363,2410,285
North Dakota,Black or African American Alone,04000US38,5,6965,352,5020,202,4745,391,3550,273
North Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US38,6,265,109,250,108,215,100,215,100
North Dakota,White Alone,04000US38,7,594910,76,472850,47,591045,555,469470,459
North Dakota,American Indian or Alaska Native and White,04000US38,8,5040,460,2810,332,5040,460,2810,332
North Dakota,Asian and White,04000US38,9,1630,309,815,199,1465,257,695,162
North Dakota,Black or African American and White,04000US38,10,2030,320,390,139,2015,319,375,137
North Dakota,American Indian or Alaska Native and Black or African American,04000US38,11,245,141,105,69,245,141,105,69
North Dakota,Remainder of Two or More Race Responses,04000US38,12,760,248,335,142,745,244,325,139
North Dakota,Hispanic or Latino,04000US38,13,13210,193,8130,203,12525,246,7460,232
Ohio,Total,04000US39,1,11525535,,8781360,450,11292545,4446,8578455,3988
Ohio,Not Hispanic or Latino,04000US39,2,11180165,218,8567625,424,11009415,4012,8419070,3477
Ohio,American Indian or Alaska Native Alone,04000US39,3,17455,1005,14075,755,17315,983,13940,734
Ohio,Asian Alone,04000US39,4,191160,1435,145450,935,120550,1996,83705,1637
Ohio,Black or African American Alone,04000US39,5,1383005,3713,986405,1390,1351395,4688,960350,2346
Ohio,Native Hawaiian or Other Pacific Islander Alone,04000US39,6,1725,311,1290,243,1595,297,1175,230
Ohio,White Alone,04000US39,7,9392010,257,7334405,256,9325860,2460,7275585,1975
Ohio,American Indian or Alaska Native and White,04000US39,8,44175,1056,32985,829,44140,1052,32950,829
Ohio,Asian and White,04000US39,9,27120,1378,11870,764,25985,1289,11000,688
Ohio,Black or African American and White,04000US39,10,97075,3436,24915,1071,96875,3437,24750,1077
Ohio,American Indian or Alaska Native and Black or African American,04000US39,11,8080,873,6220,631,8080,873,6220,631
Ohio,Remainder of Two or More Race Responses,04000US39,12,18365,1835,10010,1004,17620,1781,9390,947
Ohio,Hispanic or Latino,04000US39,13,345370,218,213735,245,283125,2073,159385,1812
Oklahoma,Total,04000US40,1,3714520,,2793625,313,3579870,3029,2674560,2675
Oklahoma,Not Hispanic or Latino,04000US40,2,3396515,221,2602295,379,3354750,1949,2564940,1754
Oklahoma,American Indian or Alaska Native Alone,04000US40,3,248555,2863,168600,1790,248500,2861,168555,1784
Oklahoma,Asian Alone,04000US40,4,62350,902,48145,607,42685,1241,30275,932
Oklahoma,Black or African American Alone,04000US40,5,266605,1882,190310,966,261255,1934,185600,1099
Oklahoma,Native Hawaiian or Other Pacific Islander Alone,04000US40,6,4120,430,2810,293,3110,392,1975,324
Oklahoma,White Alone,04000US40,7,2571335,185,2047620,177,2556220,1149,2034195,1000
Oklahoma,American Indian or Alaska Native and White,04000US40,8,182240,3049,118310,1870,182220,3051,118290,1876
Oklahoma,Asian and White,04000US40,9,11245,912,5420,553,10905,899,5140,538
Oklahoma,Black or African American and White,04000US40,10,24680,1540,6775,723,24590,1523,6695,712
Oklahoma,American Indian or Alaska Native and Black or African American,04000US40,11,13840,1047,8785,687,13835,1049,8785,687
Oklahoma,Remainder of Two or More Race Responses,04000US40,12,11540,1023,5525,638,11430,1003,5430,624
Oklahoma,Hispanic or Latino,04000US40,13,318005,221,191325,207,225120,2162,109620,1676
Oregon,Total,04000US41,1,3801990,,2937535,296,3564435,4097,2727060,3580
Oregon,Not Hispanic or Latino,04000US41,2,3365185,,2675420,258,3271920,2868,2593675,2416
Oregon,American Indian or Alaska Native Alone,04000US41,3,38650,1201,28265,907,38565,1193,28205,897
Oregon,Asian Alone,04000US41,4,138660,1339,107195,997,99885,1941,72715,1571
Oregon,Black or African American Alone,04000US41,5,64840,1292,46980,673,60570,1466,43620,890
Oregon,Native Hawaiian or Other Pacific Islander Alone,04000US41,6,13085,633,8780,385,9225,697,5395,554
Oregon,White Alone,04000US41,7,3003745,92,2423230,5,2959140,2173,2383960,1729
Oregon,American Indian or Alaska Native and White,04000US41,8,42765,1274,31275,971,42745,1272,31275,971
Oregon,Asian and White,04000US41,9,29605,1403,14085,931,28520,1367,13325,868
Oregon,Black or African American and White,04000US41,10,17115,1148,6220,577,17065,1146,6205,583
Oregon,American Indian or Alaska Native and Black or African American,04000US41,11,1625,504,1055,245,1625,504,1055,245
Oregon,Remainder of Two or More Race Responses,04000US41,12,15100,1207,8330,767,14575,1136,7915,729
Oregon,Hispanic or Latino,04000US41,13,436805,,262115,92,292515,3019,133385,2583
Pennsylvania,Total,04000US42,1,12660740,,9857385,567,12299320,5724,9536600,4813
Pennsylvania,Not Hispanic or Latino,04000US42,2,11970610,190,9417840,504,11712125,4976,9188335,4265
Pennsylvania,American Indian or Alaska Native Alone,04000US42,3,13805,721,11030,541,13515,687,10740,515
Pennsylvania,Asian Alone,04000US42,4,344445,1742,263240,1087,229875,2671,160830,2340
Pennsylvania,Black or African American Alone,04000US42,5,1320595,2987,955675,1655,1275555,3803,916800,2753
Pennsylvania,Native Hawaiian or Other Pacific Islander Alone,04000US42,6,2575,350,1905,260,2310,326,1645,229
Pennsylvania,White Alone,04000US42,7,10125625,204,8111250,179,10030855,2968,8026470,2393
Pennsylvania,American Indian or Alaska Native and White,04000US42,8,28025,717,20380,551,27995,721,20355,555
Pennsylvania,Asian and White,04000US42,9,29850,1596,12760,949,27960,1510,11325,870
Pennsylvania,Black or African American and White,04000US42,10,78805,2585,24035,1251,78220,2536,23580,1238
Pennsylvania,American Indian or Alaska Native and Black or African American,04000US42,11,10280,1173,7790,821,10205,1178,7715,828
Pennsylvania,Remainder of Two or More Race Responses,04000US42,12,16605,1142,9765,853,15630,1080,8870,779
Pennsylvania,Hispanic or Latino,04000US42,13,690130,189,439545,278,587195,3482,348270,2793
Rhode Island,Total,04000US44,1,1053960,,827355,156,983130,2269,763415,1993
Rhode Island,Not Hispanic or Latino,04000US44,2,926145,,744650,156,891975,1514,713315,1443
Rhode Island,American Indian or Alaska Native Alone,04000US44,3,4125,552,2935,348,4100,556,2915,352
Rhode Island,Asian Alone,04000US44,4,31480,562,23905,341,20700,933,13890,757
Rhode Island,Black or African American Alone,04000US44,5,57295,960,40390,551,48200,1194,32635,802
Rhode Island,Native Hawaiian or Other Pacific Islander Alone,04000US44,6,570,303,325,158,570,303,325,158
Rhode Island,White Alone,04000US44,7,816300,95,668085,95,802315,927,654825,881
Rhode Island,American Indian or Alaska Native and White,04000US44,8,3340,554,2430,348,3330,553,2420,348
Rhode Island,Asian and White,04000US44,9,3260,539,1730,327,3200,536,1670,323
Rhode Island,Black or African American and White,04000US44,10,5880,806,2390,391,5690,789,2205,369
Rhode Island,American Indian or Alaska Native and Black or African American,04000US44,11,2085,489,1470,300,2075,489,1460,301
Rhode Island,Remainder of Two or More Race Responses,04000US44,12,1810,512,995,290,1790,514,970,292
Rhode Island,Hispanic or Latino,04000US44,13,127815,,82705,,91155,1674,50100,1425
South Carolina,Total,04000US45,1,4575865,,3500730,367,4425835,3111,3367235,2745
South Carolina,Not Hispanic or Latino,04000US45,2,4353315,314,3355225,343,4297660,2225,3305860,1820
South Carolina,American Indian or Alaska Native Alone,04000US45,3,13520,782,10920,585,13470,792,10890,587
South Carolina,Asian Alone,04000US45,4,56505,820,44075,445,36295,1191,26425,876
South Carolina,Black or African American Alone,04000US45,5,1275240,2067,925935,1122,1269170,2236,920525,1359
South Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US45,6,1930,368,1340,277,1715,325,1145,254
South Carolina,White Alone,04000US45,7,2944955,98,2344880,98,2916605,1567,2319505,1265
South Carolina,American Indian or Alaska Native and White,04000US45,8,15090,841,10850,652,15080,841,10840,653
South Carolina,Asian and White,04000US45,9,9545,836,4365,449,9315,822,4140,424
South Carolina,Black or African American and White,04000US45,10,26105,1586,6750,741,25820,1556,6505,685
South Carolina,American Indian or Alaska Native and Black or African American,04000US45,11,4280,912,3030,656,4280,912,3030,656
South Carolina,Remainder of Two or More Race Responses,04000US45,12,6140,795,3080,386,5910,781,2860,369
South Carolina,Hispanic or Latino,04000US45,13,222550,314,145500,307,128175,2400,61375,2078
South Dakota,Total,04000US46,1,807695,,607320,363,795650,935,596990,867
South Dakota,Not Hispanic or Latino,04000US46,2,786160,202,594535,355,777975,818,587745,712
South Dakota,American Indian or Alaska Native Alone,04000US46,3,67585,820,40925,580,67530,820,40870,582
South Dakota,Asian Alone,04000US46,4,7610,489,5670,428,4365,467,2800,421
South Dakota,Black or African American Alone,04000US46,5,9205,612,6050,339,6880,667,4345,404
South Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US46,6,175,125,115,92,170,126,110,93
South Dakota,White Alone,04000US46,7,686940,133,535180,102,684480,441,533090,349
South Dakota,American Indian or Alaska Native and White,04000US46,8,8670,720,4570,485,8645,718,4550,480
South Dakota,Asian and White,04000US46,9,1300,318,595,194,1265,319,575,192
South Dakota,Black or African American and White,04000US46,10,2735,403,575,158,2735,403,575,158
South Dakota,American Indian or Alaska Native and Black or African American,04000US46,11,505,179,205,95,505,179,205,95
South Dakota,Remainder of Two or More Race Responses,04000US46,12,1430,359,645,202,1405,357,620,195
South Dakota,Hispanic or Latino,04000US46,13,21540,201,12785,236,17675,553,9245,497
Tennessee,Total,04000US47,1,6297990,,4806515,662,6104210,3789,4636730,3307
Tennessee,Not Hispanic or Latino,04000US47,2,6020980,361,4632550,576,5943075,2424,4565220,2181
Tennessee,American Indian or Alaska Native Alone,04000US47,3,12305,782,10155,687,12195,772,10045,671
Tennessee,Asian Alone,04000US47,4,91045,1119,68485,692,57730,1482,39080,1052
Tennessee,Black or African American Alone,04000US47,5,1044610,2211,742745,1294,1032245,2465,732785,1558
Tennessee,Native Hawaiian or Other Pacific Islander Alone,04000US47,6,2940,595,1990,406,2415,436,1565,314
Tennessee,White Alone,04000US47,7,4785050,388,3766920,293,4754120,1905,3740095,1503
Tennessee,American Indian or Alaska Native and White,04000US47,8,31185,971,23820,787,31145,969,23785,787
Tennessee,Asian and White,04000US47,9,12140,1106,5400,587,11780,1078,5065,571
Tennessee,Black or African American and White,04000US47,10,30805,1856,6380,637,30760,1854,6335,637
Tennessee,American Indian or Alaska Native and Black or African American,04000US47,11,3745,670,2805,550,3745,670,2805,550
Tennessee,Remainder of Two or More Race Responses,04000US47,12,7160,832,3850,519,6940,804,3650,477
Tennessee,Hispanic or Latino,04000US47,13,277010,360,173965,385,161135,2591,71515,2077
Texas,Total,04000US48,1,24774185,,17999725,910,22062715,16315,15583700,14930
Texas,Not Hispanic or Latino,04000US48,2,15557945,603,12015925,958,15006235,6348,11535495,5608
Texas,American Indian or Alaska Native Alone,04000US48,3,70300,1963,53775,1326,69340,1915,52980,1277
Texas,Asian Alone,04000US48,4,934750,2996,706755,1980,636685,4943,444380,3913
Texas,Black or African American Alone,04000US48,5,2868570,4493,2053925,2456,2790495,5706,1988805,3822
Texas,Native Hawaiian or Other Pacific Islander Alone,04000US48,6,18110,828,13155,609,16340,794,11475,633
Texas,White Alone,04000US48,7,11384740,895,9036340,836,11219280,3888,8891980,3195
Texas,American Indian or Alaska Native and White,04000US48,8,81120,1967,62530,1489,80985,1983,62430,1502
Texas,Asian and White,04000US48,9,66900,2845,33035,1803,62600,2582,29585,1531
Texas,Black or African American and White,04000US48,10,81055,2995,23735,1488,80450,2974,23330,1454
Texas,American Indian or Alaska Native and Black or African American,04000US48,11,16440,1514,12340,1056,16415,1514,12315,1056
Texas,Remainder of Two or More Race Responses,04000US48,12,35960,2176,20340,1421,33645,2062,18210,1324
Texas,Hispanic or Latino,04000US48,13,9216240,602,5983800,575,7056485,14563,4048210,12808
Utah,Total,04000US49,1,2715380,,1863705,227,2566680,3279,1733630,2609
Utah,Not Hispanic or Latino,04000US49,2,2371365,,1657230,191,2324865,1844,1616615,1551
Utah,American Indian or Alaska Native Alone,04000US49,3,27310,976,18695,580,27145,931,18550,544
Utah,Asian Alone,04000US49,4,54335,1150,42130,608,36930,1216,26945,938
Utah,Black or African American Alone,04000US49,5,26265,919,16085,433,22050,1005,13000,583
Utah,Native Hawaiian or Other Pacific Islander Alone,04000US49,6,24500,811,14775,419,20385,925,10935,543
Utah,White Alone,04000US49,7,2196265,91,1547350,69,2176330,1304,1529570,1190
Utah,American Indian or Alaska Native and White,04000US49,8,9865,951,5600,579,9855,951,5590,580
Utah,Asian and White,04000US49,9,14070,988,5590,508,13745,946,5330,461
Utah,Black or African American and White,04000US49,10,7885,784,2480,361,7810,778,2420,350
Utah,American Indian or Alaska Native and Black or African American,04000US49,11,545,197,325,136,545,197,325,136
Utah,Remainder of Two or More Race Responses,04000US49,12,10330,1117,4205,538,10070,1078,3955,510
Utah,Hispanic or Latino,04000US49,13,344015,,206470,99,241815,2853,117015,2174
Vermont,Total,04000US50,1,624960,,494590,135,614415,789,485060,648
Vermont,Not Hispanic or Latino,04000US50,2,615505,,488070,114,606010,769,479505,648
Vermont,American Indian or Alaska Native Alone,04000US50,3,1675,239,1330,193,1645,232,1305,192
Vermont,Asian Alone,04000US50,4,7515,325,5755,199,5245,394,3710,336
Vermont,Black or African American Alone,04000US50,5,5225,333,3645,220,4335,401,2985,293
Vermont,Native Hawaiian or Other Pacific Islander Alone,04000US50,6,150,84,145,81,150,84,145,81
Vermont,White Alone,04000US50,7,590890,69,471475,69,584695,618,465750,515
Vermont,American Indian or Alaska Native and White,04000US50,8,4830,244,3650,209,4825,246,3645,208
Vermont,Asian and White,04000US50,9,2020,310,900,186,1960,306,840,180
Vermont,Black or African American and White,04000US50,10,2405,282,735,173,2380,273,710,167
Vermont,American Indian or Alaska Native and Black or African American,04000US50,11,105,59,85,55,105,59,85,55
Vermont,Remainder of Two or More Race Responses,04000US50,12,690,206,360,124,665,208,335,124
Vermont,Hispanic or Latino,04000US50,13,9450,,6515,56,8410,217,5555,216
Virginia,Total,04000US51,1,7926190,,6082265,832,7449430,6793,5654730,6406
Virginia,Not Hispanic or Latino,04000US51,2,7321310,495,5672800,710,7063955,5041,5443680,4700
Virginia,American Indian or Alaska Native Alone,04000US51,3,19305,989,15235,697,19195,990,15120,699
Virginia,Asian Alone,04000US51,4,432125,2576,331725,1633,303190,3938,216770,3132
Virginia,Black or African American Alone,04000US51,5,1524840,3293,1129680,1739,1479730,3623,1089995,2262
Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US51,6,4915,543,3790,422,4445,586,3330,419
Virginia,White Alone,04000US51,7,5184305,5,4117740,8,5105680,2841,4047325,2413
Virginia,American Indian or Alaska Native and White,04000US51,8,22845,1047,17465,854,22785,1054,17415,860
Virginia,Asian and White,04000US51,9,47175,2465,22370,1507,44840,2272,20365,1313
Virginia,Black or African American and White,04000US51,10,55155,2826,16385,1270,54590,2822,15875,1272
Virginia,American Indian or Alaska Native and Black or African American,04000US51,11,9210,1011,7045,759,9165,1005,7020,758
Virginia,Remainder of Two or More Race Responses,04000US51,12,21435,1628,11365,1023,20330,1638,10465,1020
