GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Minnesota,Native Hawaiian or Other Pacific Islander Alone,04000US27,6,2065,362,1525,270,1605,244,1170,194
Minnesota,White Alone,04000US27,7,4416165,20,3474330,20,4385360,1484,3447345,1210
Minnesota,American Indian or Alaska Native and White,04000US27,8,27420,1034,17795,695,27400,1033,17775,694
Minnesota,Asian and White,04000US27,9,25430,1284,8955,725,24695,1250,8425,707
Minnesota,Black or African American and White,04000US27,10,38470,1984,10750,731,38240,2002,10595,740
Minnesota,American Indian or Alaska Native and Black or African American,04000US27,11,4145,706,2060,345,4125,702,2040,342
Minnesota,Remainder of Two or More Race Responses,04000US27,12,10895,980,5185,542,10290,935,4675,515
Minnesota,Hispanic or Latino,04000US27,13,250025,121,149030,118,173885,2121,81035,1711
Mississippi,Total,04000US28,1,2967620,,2214150,602,2922935,2023,2174110,1815
Mississippi,Not Hispanic or Latino,04000US28,2,2888985,501,2161685,509,2871980,1386,2146640,1250
Mississippi,American Indian or Alaska Native Alone,04000US28,3,12195,641,8485,536,12005,616,8295,502
Mississippi,Asian Alone,04000US28,4,26490,816,20350,623,16835,865,11820,721
Mississippi,Black or African American Alone,04000US28,5,1098860,2126,769670,1194,1097335,2214,768345,1225
Mississippi,Native Hawaiian or Other Pacific Islander Alone,04000US28,6,365,143,310,125,365,143,310,125
Mississippi,White Alone,04000US28,7,1722880,15,1348740,136,1717335,779,1343835,706
Mississippi,American Indian or Alaska Native and White,04000US28,8,9715,1038,7135,815,9715,1038,7135,815
Mississippi,Asian and White,04000US28,9,3380,538,1780,331,3305,531,1705,317
Mississippi,Black or African American and White,04000US28,10,10750,1445,2295,410,10745,1447,2295,411
Mississippi,American Indian or Alaska Native and Black or African American,04000US28,11,1965,412,1420,315,1965,412,1420,315
Mississippi,Remainder of Two or More Race Responses,04000US28,12,2380,427,1490,290,2370,428,1480,291
Mississippi,Hispanic or Latino,04000US28,13,78635,501,52465,609,50955,1515,27470,1247
Missouri,Total,04000US29,1,5982415,,4564020,575,5848010,3677,4445705,3211
Missouri,Not Hispanic or Latino,04000US29,2,5770260,139,4432055,518,5685585,2808,4357830,2467
Missouri,American Indian or Alaska Native Alone,04000US29,3,20595,1102,16310,890,20530,1103,16285,893
Missouri,Asian Alone,04000US29,4,96180,1216,74890,816,60375,1444,42635,1220
Missouri,Black or African American Alone,04000US29,5,686425,2107,489780,1383,674815,2441,480380,1842
Missouri,Native Hawaiian or Other Pacific Islander Alone,04000US29,6,5740,464,3805,320,3995,511,2430,315
Missouri,White Alone,04000US29,7,4846290,887,3787945,563,4812960,2234,3758420,1886
Missouri,American Indian or Alaska Native and White,04000US29,8,40770,1292,29910,934,40705,1294,29865,935
Missouri,Asian and White,04000US29,9,19305,1094,8860,701,17745,1020,7680,631
Missouri,Black or African American and White,04000US29,10,38040,1685,10500,871,37885,1667,10420,870
Missouri,American Indian or Alaska Native and Black or African American,04000US29,11,6195,914,4245,546,6195,914,4240,545
Missouri,Remainder of Two or More Race Responses,04000US29,12,10725,1029,5815,618,10385,1002,5470,575
Missouri,Hispanic or Latino,04000US29,13,212150,138,131965,214,162425,2033,87880,1746
Montana,Total,04000US30,1,990785,,767735,291,981665,740,759475,704
Montana,Not Hispanic or Latino,04000US30,2,961800,125,749725,252,953925,666,742620,647
Montana,American Indian or Alaska Native Alone,04000US30,3,60560,909,40025,600,60485,909,39985,598
Montana,Asian Alone,04000US30,4,5890,442,4785,319,3955,422,3190,328
Montana,Black or African American Alone,04000US30,5,3950,301,2665,209,3590,291,2425,205
Montana,Native Hawaiian or Other Pacific Islander Alone,04000US30,6,645,157,490,148,635,159,480,148
Montana,White Alone,04000US30,7,869445,65,690460,45,864095,562,685380,522
Montana,American Indian or Alaska Native and White,04000US30,8,13610,795,8340,514,13590,795,8325,510
Montana,Asian and White,04000US30,9,3150,371,1445,222,3075,369,1370,219
Montana,Black or African American and White,04000US30,10,2600,301,715,166,2585,304,705,164
Montana,American Indian or Alaska Native and Black or African American,04000US30,11,170,80,70,52,170,80,70,52
Montana,Remainder of Two or More Race Responses,04000US30,12,1780,332,725,171,1735,322,680,166
Montana,Hispanic or Latino,04000US30,13,28985,125,18010,206,27740,345,16855,310
Nebraska,Total,04000US31,1,1827305,,1369380,277,1754080,2606,1305335,2100
Nebraska,Not Hispanic or Latino,04000US31,2,1660150,188,1270995,265,1633200,1551,1248090,1171
Nebraska,American Indian or Alaska Native Alone,04000US31,3,13435,634,8650,402,13360,650,8575,420
Nebraska,Asian Alone,04000US31,4,32320,663,23865,390,19880,868,12925,662
Nebraska,Black or African American Alone,04000US31,5,80865,1050,55075,579,74490,1338,50050,841
Nebraska,Native Hawaiian or Other Pacific Islander Alone,04000US31,6,995,141,765,129,830,137,630,132
Nebraska,White Alone,04000US31,7,1502465,78,1168885,61,1495160,825,1162625,632
Nebraska,American Indian or Alaska Native and White,04000US31,8,8210,605,5535,416,8180,608,5535,416
Nebraska,Asian and White,04000US31,9,5445,573,2505,335,5100,529,2225,304
Nebraska,Black or African American and White,04000US31,10,10515,883,2500,376,10485,872,2485,372
Nebraska,American Indian or Alaska Native and Black or African American,04000US31,11,2505,626,1490,353,2505,626,1490,353
Nebraska,Remainder of Two or More Race Responses,04000US31,12,3395,606,1725,371,3210,586,1550,357
Nebraska,Hispanic or Latino,04000US31,13,167155,188,98385,193,120880,1730,57245,1524
Nevada,Total,04000US32,1,2704205,,2040580,173,2398930,5527,1764035,4955
Nevada,Not Hispanic or Latino,04000US32,2,1986370,,1583595,165,1895900,2932,1501540,2640
Nevada,American Indian or Alaska Native Alone,04000US32,3,25080,806,18810,562,24970,821,18705,574
Nevada,Asian Alone,04000US32,4,194730,1826,157215,1310,145765,2499,113290,1830
Nevada,Black or African American Alone,04000US32,5,212270,1919,154600,1023,205115,1995,148425,1187
Nevada,Native Hawaiian or Other Pacific Islander Alone,04000US32,6,15880,680,11735,406,14860,697,10835,444
Nevada,White Alone,04000US32,7,1466340,15,1202715,11,1434970,1713,1173465,1547
Nevada,American Indian or Alaska Native and White,04000US32,8,10885,729,8235,519,10855,728,8200,519
Nevada,Asian and White,04000US32,9,21945,1683,11415,1024,21400,1678,10995,1002
Nevada,Black or African American and White,04000US32,10,16420,1454,5780,701,16225,1443,5600,690
Nevada,American Indian or Alaska Native and Black or African American,04000US32,11,2610,603,1930,468,2535,605,1860,469
Nevada,Remainder of Two or More Race Responses,04000US32,12,20210,1833,11155,999,19210,1774,10160,937
Nevada,Hispanic or Latino,04000US32,13,717835,,456985,,503030,4015,262500,3574
New Hampshire,Total,04000US33,1,1317475,,1031740,215,1284075,1467,1001685,1230
New Hampshire,Not Hispanic or Latino,04000US33,2,1280120,,1008125,219,1252340,1196,983065,1003
New Hampshire,American Indian or Alaska Native Alone,04000US33,3,2040,280,1695,251,2040,280,1695,251
New Hampshire,Asian Alone,04000US33,4,28960,616,21345,377,17885,793,11230,568
New Hampshire,Black or African American Alone,04000US33,5,14580,630,9805,332,11285,647,7205,371
New Hampshire,Native Hawaiian or Other Pacific Islander Alone,04000US33,6,205,79,165,60,185,77,145,57
New Hampshire,White Alone,04000US33,7,1216720,27,965545,27,1203740,1040,953555,927
New Hampshire,American Indian or Alaska Native and White,04000US33,8,6570,280,4910,233,6560,279,4900,230
New Hampshire,Asian and White,04000US33,9,4940,529,2250,327,4565,452,1935,244
New Hampshire,Black or African American and White,04000US33,10,4110,538,1295,253,4095,534,1280,248
New Hampshire,American Indian or Alaska Native and Black or African American,04000US33,11,290,131,270,123,290,131,270,123
New Hampshire,Remainder of Two or More Race Responses,04000US33,12,1700,428,850,222,1695,429,845,222
New Hampshire,Hispanic or Latino,04000US33,13,37355,,23615,,31735,620,18620,580
New Jersey,Total,04000US34,1,8793890,,6738235,370,7888845,9501,5918655,8354
New Jersey,Not Hispanic or Latino,04000US34,2,7236210,,5640410,371,6754685,6338,5207230,5259
New Jersey,American Indian or Alaska Native Alone,04000US34,3,11390,714,8720,594,10815,711,8190,593
New Jersey,Asian Alone,04000US34,4,742220,2283,564985,1332,504235,3889,352180,3037
New Jersey,Black or African American Alone,04000US34,5,1137900,2740,843525,1502,1060895,3511,774910,2726
New Jersey,Native Hawaiian or Other Pacific Islander Alone,04000US34,6,2210,364,1655,310,1765,255,1255,212
New Jersey,White Alone,04000US34,7,5232025,29,4165850,29,5071385,3851,4019190,3248
New Jersey,American Indian or Alaska Native and White,04000US34,8,12475,704,8985,621,12460,707,8985,621
New Jersey,Asian and White,04000US34,9,35945,2126,14475,1185,34460,2010,13330,1074
New Jersey,Black or African American and White,04000US34,10,36545,2055,14990,1044,35135,1972,13720,995
New Jersey,American Indian or Alaska Native and Black or African American,04000US34,11,8025,973,6215,673,7925,970,6155,670
New Jersey,Remainder of Two or More Race Responses,04000US34,12,17485,1500,11015,960,15610,1301,9310,826
New Jersey,Hispanic or Latino,04000US34,13,1557680,,1097825,,1134160,6401,711425,5939
New Mexico,Total,04000US35,1,2055285,,1539815,530,1921160,3718,1420960,3304
New Mexico,Not Hispanic or Latino,04000US35,2,1102720,,886815,278,1082495,1365,868685,1139
New Mexico,American Indian or Alaska Native Alone,04000US35,3,177525,1179,123560,685,177480,1195,123515,690
New Mexico,Asian Alone,04000US35,4,25790,650,20860,464,18300,745,14060,628
New Mexico,Black or African American Alone,04000US35,5,35935,844,27580,445,34715,889,26470,501
New Mexico,Native Hawaiian or Other Pacific Islander Alone,04000US35,6,1165,222,955,154,1145,222,950,157
New Mexico,White Alone,04000US35,7,835105,213,698275,199,824240,958,688595,832
New Mexico,American Indian or Alaska Native and White,04000US35,8,11070,1013,7650,579,11020,1015,7605,579
New Mexico,Asian and White,04000US35,9,6160,676,3100,408,5885,646,2840,372
New Mexico,Black or African American and White,04000US35,10,5215,722,2170,357,5145,717,2100,357
New Mexico,American Indian or Alaska Native and Black or African American,04000US35,11,1405,355,680,225,1405,355,680,225
New Mexico,Remainder of Two or More Race Responses,04000US35,12,3350,496,1990,351,3160,483,1880,352
New Mexico,Hispanic or Latino,04000US35,13,952570,,653000,426,838660,3514,552275,3104
New York,Total,04000US36,1,19398125,,15081205,411,17359250,16397,13204950,15054
New York,Not Hispanic or Latino,04000US36,2,15972280,,12628290,412,14771835,10521,11530020,9596
New York,American Indian or Alaska Native Alone,04000US36,3,47470,1214,35375,873,44705,1261,33035,931
New York,Asian Alone,04000US36,4,1469535,3137,1171675,1866,985605,6614,728960,5332
New York,Black or African American Alone,04000US36,5,2844930,3647,2140195,2176,2514035,5975,1841970,5133
New York,Native Hawaiian or Other Pacific Islander Alone,04000US36,6,6760,537,5235,397,5690,601,4205,459
New York,White Alone,04000US36,7,11341870,28,9131505,28,10975290,5251,8790595,4723
New York,American Indian or Alaska Native and White,04000US36,8,39690,1348,28695,966,39455,1349,28490,974
New York,Asian and White,04000US36,9,74210,2778,36525,1618,67085,2541,30910,1479
New York,Black or African American and White,04000US36,10,86295,2900,35110,1691,84255,2774,33225,1582
New York,American Indian or Alaska Native and Black or African American,04000US36,11,17575,1289,14005,982,16995,1275,13485,954
New York,Remainder of Two or More Race Responses,04000US36,12,43945,1937,29970,1488,38720,1744,25145,1330
New York,Hispanic or Latino,04000US36,13,3425845,,2452915,42,2587415,10354,1674930,9555
North Carolina,Total,04000US37,1,9544250,,7269310,650,9046345,6268,6826610,5182
North Carolina,Not Hispanic or Latino,04000US37,2,8747955,118,6779730,554,8585930,3728,6637505,3292
North Carolina,American Indian or Alaska Native Alone,04000US37,3,103735,1534,76335,1092,103485,1556,76095,1131
North Carolina,Asian Alone,04000US37,4,211880,1658,157875,976,138240,2430,93965,1984
North Carolina,Black or African American Alone,04000US37,5,2027660,3499,1490065,1682,2002610,3918,1468690,2209
North Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US37,6,4285,509,3205,383,3595,527,2635,418
North Carolina,White Alone,04000US37,7,6240660,444,4977725,337,6180750,2566,4923670,2145
North Carolina,American Indian or Alaska Native and White,04000US37,8,36185,1493,25900,992,36140,1498,25860,996
North Carolina,Asian and White,04000US37,9,26200,1549,10920,862,25115,1521,9990,808
North Carolina,Black or African American and White,04000US37,10,59910,2790,15915,1030,59340,2770,15465,1023
North Carolina,American Indian or Alaska Native and Black or African American,04000US37,11,16215,1730,11055,1144,16065,1723,10955,1142
North Carolina,Remainder of Two or More Race Responses,04000US37,12,21220,1669,10735,929,20580,1656,10180,929
North Carolina,Hispanic or Latino,04000US37,13,796295,120,489580,266,460415,4482,189105,3543
North Dakota,Total,04000US38,1,676255,,525955,207,665710,751,517100,734
North Dakota,Not Hispanic or Latino,04000US38,2,662060,124,517290,162,652360,793,509275,710
North Dakota,American Indian or Alaska Native Alone,04000US38,3,35540,704,22645,469,35470,696,22580,458
North Dakota,Asian Alone,04000US38,4,6830,348,5505,275,3645,383,2590,325
North Dakota,Black or African American Alone,04000US38,5,7975,464,5510,290,5220,452,3730,324
North Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US38,6,360,129,295,119,320,130,270,117
North Dakota,White Alone,04000US38,7,600800,67,478130,57,597330,481,475025,425
North Dakota,American Indian or Alaska Native and White,04000US38,8,5530,577,3210,418,5530,577,3205,417
North Dakota,Asian and White,04000US38,9,1775,290,885,190,1650,286,795,188
North Dakota,Black or African American and White,04000US38,10,2230,407,550,183,2200,406,525,177
North Dakota,American Indian or Alaska Native and Black or African American,04000US38,11,315,148,200,109,315,148,200,109
North Dakota,Remainder of Two or More Race Responses,04000US38,12,695,178,360,115,675,177,345,112
North Dakota,Hispanic or Latino,04000US38,13,14195,123,8665,150,13350,214,7825,218
Ohio,Total,04000US39,1,11533560,,8815485,554,11302595,4484,8613175,3953
Ohio,Not Hispanic or Latino,04000US39,2,11178650,111,8595120,491,11009595,3460,8447435,3038
Ohio,American Indian or Alaska Native Alone,04000US39,3,17390,826,14500,611,17290,830,14400,614
Ohio,Asian Alone,04000US39,4,196945,1451,150525,852,125620,2045,87620,1703
Ohio,Black or African American Alone,04000US39,5,1388500,3480,997595,1899,1357030,3672,971780,2356
Ohio,Native Hawaiian or Other Pacific Islander Alone,04000US39,6,2050,341,1575,286,1875,318,1435,276
Ohio,White Alone,04000US39,7,9366685,324,7339070,276,9303525,2175,7282640,1903
Ohio,American Indian or Alaska Native and White,04000US39,8,44120,939,32920,734,44090,943,32890,740
Ohio,Asian and White,04000US39,9,29565,1407,13120,777,27885,1374,11830,733
Ohio,Black or African American and White,04000US39,10,103995,2867,27920,1192,103780,2855,27750,1181
Ohio,American Indian or Alaska Native and Black or African American,04000US39,11,8755,903,6630,531,8755,903,6630,531
Ohio,Remainder of Two or More Race Responses,04000US39,12,20655,1545,11270,924,19745,1516,10460,870
Ohio,Hispanic or Latino,04000US39,13,354910,110,220360,205,293000,2383,165740,2071
Oklahoma,Total,04000US40,1,3749005,,2822255,323,3611105,3176,2699980,2482
Oklahoma,Not Hispanic or Latino,04000US40,2,3417950,,2622900,304,3375430,1890,2584905,1511
Oklahoma,American Indian or Alaska Native Alone,04000US40,3,251030,2773,171355,1915,250960,2778,171295,1919
Oklahoma,Asian Alone,04000US40,4,64555,911,50015,608,43785,1104,31300,802
Oklahoma,Black or African American Alone,04000US40,5,267710,2063,192745,1113,262605,2044,188215,1132
Oklahoma,Native Hawaiian or Other Pacific Islander Alone,04000US40,6,4190,320,2900,248,3060,297,1950,251
Oklahoma,White Alone,04000US40,7,2577185,128,2055990,108,2562535,1264,2042945,1011
Oklahoma,American Indian or Alaska Native and White,04000US40,8,187590,2734,122260,1879,187545,2730,122215,1876
Oklahoma,Asian and White,04000US40,9,11810,846,5430,506,11255,786,4935,466
Oklahoma,Black or African American and White,04000US40,10,26730,1415,7495,706,26680,1415,7450,710
Oklahoma,American Indian or Alaska Native and Black or African American,04000US40,11,14640,1150,8965,681,14635,1151,8965,681
Oklahoma,Remainder of Two or More Race Responses,04000US40,12,12510,953,5750,563,12370,950,5635,549
Oklahoma,Hispanic or Latino,04000US40,13,331055,,199355,78,235675,2310,115075,1840
Oregon,Total,04000US41,1,3836630,,2972385,254,3602055,4513,2763610,4046
Oregon,Not Hispanic or Latino,04000US41,2,3386740,,2701525,245,3293310,2628,2619375,2405
Oregon,American Indian or Alaska Native Alone,04000US41,3,38810,1227,28735,998,38725,1231,28670,1008
Oregon,Asian Alone,04000US41,4,142870,1637,111800,1057,104040,1814,77000,1426
Oregon,Black or African American Alone,04000US41,5,65895,1333,47590,712,61275,1208,44070,823
Oregon,Native Hawaiian or Other Pacific Islander Alone,04000US41,6,13715,602,9350,367,9565,741,5785,581
Oregon,White Alone,04000US41,7,3015495,29,2441340,29,2971365,2007,2402305,1660
Oregon,American Indian or Alaska Native and White,04000US41,8,43865,1233,31990,1003,43855,1233,31990,1002
Oregon,Asian and White,04000US41,9,31020,1577,14300,885,29975,1506,13600,821
Oregon,Black or African American and White,04000US41,10,17280,1096,6405,592,17240,1087,6390,589
Oregon,American Indian or Alaska Native and Black or African American,04000US41,11,1865,550,1190,296,1865,550,1190,296
Oregon,Remainder of Two or More Race Responses,04000US41,12,15930,1097,8820,699,15410,1076,8375,661
Oregon,Hispanic or Latino,04000US41,13,449890,,270860,29,308745,3241,144235,2755
Pennsylvania,Total,04000US42,1,12699590,,9916770,429,12334140,6135,9590430,5193
Pennsylvania,Not Hispanic or Latino,04000US42,2,11977690,191,9454515,459,11718925,4249,9223320,3718
Pennsylvania,American Indian or Alaska Native Alone,04000US42,3,13740,755,10835,570,13605,763,10705,584
Pennsylvania,Asian Alone,04000US42,4,354070,1792,271585,1124,235960,2870,166150,2411
Pennsylvania,Black or African American Alone,04000US42,5,1329880,3331,968935,1745,1285920,4099,930400,2504
Pennsylvania,Native Hawaiian or Other Pacific Islander Alone,04000US42,6,2595,388,1930,272,2145,323,1520,246
Pennsylvania,White Alone,04000US42,7,10100720,387,8118560,361,10009145,3104,8035705,2663
Pennsylvania,American Indian or Alaska Native and White,04000US42,8,28690,711,21125,543,28650,715,21090,549
Pennsylvania,Asian and White,04000US42,9,33800,1707,15155,1025,31145,1557,13020,868
Pennsylvania,Black or African American and White,04000US42,10,84215,2741,26510,1255,83735,2775,26120,1255
Pennsylvania,American Indian or Alaska Native and Black or African American,04000US42,11,10100,1022,7920,807,10035,1019,7855,804
Pennsylvania,Remainder of Two or More Race Responses,04000US42,12,19885,1351,11960,982,18585,1236,10760,902
Pennsylvania,Hispanic or Latino,04000US42,13,721900,190,462255,185,615210,3360,367110,2903
Rhode Island,Total,04000US44,1,1052470,,829435,65,982670,2368,766305,2055
Rhode Island,Not Hispanic or Latino,04000US44,2,921155,,743895,66,887940,1642,713400,1436
Rhode Island,American Indian or Alaska Native Alone,04000US44,3,4175,463,2975,311,4155,468,2955,314
Rhode Island,Asian Alone,04000US44,4,31840,593,24455,397,20960,784,14340,629
Rhode Island,Black or African American Alone,04000US44,5,57945,927,41455,545,49490,1081,34200,760
Rhode Island,Native Hawaiian or Other Pacific Islander Alone,04000US44,6,385,211,265,145,355,196,235,123
Rhode Island,White Alone,04000US44,7,809390,30,665180,30,795945,1048,652485,928
Rhode Island,American Indian or Alaska Native and White,04000US44,8,3140,467,2390,326,3135,468,2385,329
Rhode Island,Asian and White,04000US44,9,3925,580,2125,396,3760,540,1955,357
Rhode Island,Black or African American and White,04000US44,10,6395,722,2465,397,6260,701,2335,366
Rhode Island,American Indian or Alaska Native and Black or African American,04000US44,11,2065,479,1485,302,2055,475,1475,299
Rhode Island,Remainder of Two or More Race Responses,04000US44,12,1885,473,1095,299,1835,469,1045,297
Rhode Island,Hispanic or Latino,04000US44,13,131315,,85535,,94730,1811,52905,1579
South Carolina,Total,04000US45,1,4630350,,3552530,399,4480730,3344,3417900,3092
South Carolina,Not Hispanic or Latino,04000US45,2,4397425,127,3400570,359,4342890,2232,3351410,2034
South Carolina,American Indian or Alaska Native Alone,04000US45,3,13695,762,10820,648,13640,763,10785,658
South Carolina,Asian Alone,04000US45,4,57950,1006,45385,636,39250,1163,28820,872
South Carolina,Black or African American Alone,04000US45,5,1283250,2446,938180,1133,1276590,2631,932125,1470
South Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US45,6,1830,311,1295,233,1505,295,995,250
South Carolina,White Alone,04000US45,7,2972235,30,2373390,30,2944240,1702,2347855,1558
South Carolina,American Indian or Alaska Native and White,04000US45,8,15505,807,11330,673,15505,807,11330,673
South Carolina,Asian and White,04000US45,9,10550,955,5060,553,10320,950,4840,546
South Carolina,Black or African American and White,04000US45,10,30255,1987,7890,764,29880,1950,7590,728
South Carolina,American Indian or Alaska Native and Black or African American,04000US45,11,4745,840,3445,638,4745,840,3445,638
South Carolina,Remainder of Two or More Race Responses,04000US45,12,7405,963,3780,542,7220,961,3625,538
South Carolina,Hispanic or Latino,04000US45,13,232925,125,151960,212,137840,2540,66485,2176
South Dakota,Total,04000US46,1,815870,,613940,383,802650,885,602610,801
South Dakota,Not Hispanic or Latino,04000US46,2,793095,175,600555,322,784315,733,593365,626
South Dakota,American Indian or Alaska Native Alone,04000US46,3,69540,902,42125,611,69460,899,42055,609
South Dakota,Asian Alone,04000US46,4,8120,294,6035,274,4590,369,3020,320
South Dakota,Black or African American Alone,04000US46,5,10140,464,6620,367,7565,601,4745,448
South Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US46,6,145,118,135,117,140,117,130,118
South Dakota,White Alone,04000US46,7,690460,143,538525,134,688005,443,536410,363
South Dakota,American Indian or Alaska Native and White,04000US46,8,8610,795,4945,487,8590,788,4925,484
South Dakota,Asian and White,04000US46,9,1435,263,670,166,1400,252,655,163
South Dakota,Black or African American and White,04000US46,10,2945,345,715,195,2930,344,700,190
South Dakota,American Indian or Alaska Native and Black or African American,04000US46,11,500,166,245,88,500,166,245,88
South Dakota,Remainder of Two or More Race Responses,04000US46,12,1195,285,550,174,1130,273,485,151
South Dakota,Hispanic or Latino,04000US46,13,22780,174,13385,261,18335,444,9245,438
Tennessee,Total,04000US47,1,6353225,,4859390,574,6160135,3680,4689695,3186
Tennessee,Not Hispanic or Latino,04000US47,2,6064645,462,4679325,581,5984955,2571,4610210,2145
Tennessee,American Indian or Alaska Native Alone,04000US47,3,12400,818,10295,641,12250,825,10145,650
Tennessee,Asian Alone,04000US47,4,93260,1069,70745,698,59785,1571,41210,1228
Tennessee,Black or African American Alone,04000US47,5,1055935,2307,756405,1191,1042715,2742,745725,1643
Tennessee,Native Hawaiian or Other Pacific Islander Alone,04000US47,6,2630,533,1820,336,2160,414,1440,290
Tennessee,White Alone,04000US47,7,4806975,482,3793540,374,4775500,2211,3765990,1644
Tennessee,American Indian or Alaska Native and White,04000US47,8,33350,1198,25530,902,33330,1198,25515,905
Tennessee,Asian and White,04000US47,9,13820,1004,6085,624,13335,976,5645,596
Tennessee,Black or African American and White,04000US47,10,34185,1903,7350,656,34055,1875,7225,644
Tennessee,American Indian or Alaska Native and Black or African American,04000US47,11,4065,755,3080,575,4065,755,3080,575
Tennessee,Remainder of Two or More Race Responses,04000US47,12,8025,936,4480,583,7760,931,4235,577
Tennessee,Hispanic or Latino,04000US47,13,288580,460,180065,373,175180,2675,79485,2322
Texas,Total,04000US48,1,25208895,,18359570,937,22453340,19309,15891110,16308
Texas,Not Hispanic or Latino,04000US48,2,15729225,400,12184185,932,15152365,8677,11681515,7178
Texas,American Indian or Alaska Native Alone,04000US48,3,67915,1843,52685,1396,67150,1825,52035,1372
Texas,Asian Alone,04000US48,4,975040,2885,738370,1952,662685,5093,464765,3733
Texas,Black or African American Alone,04000US48,5,2914160,4810,2099045,2734,2831040,6089,2029885,3823
Texas,Native Hawaiian or Other Pacific Islander Alone,04000US48,6,18160,938,13475,571,16090,998,11485,642
Texas,White Alone,04000US48,7,11448705,816,9115075,776,11278925,4314,8965260,3454
Texas,American Indian or Alaska Native and White,04000US48,8,84085,1804,64715,1359,83955,1804,64625,1359
Texas,Asian and White,04000US48,9,72095,2669,35900,1796,66820,2511,31525,1644
Texas,Black or African American and White,04000US48,10,89815,3617,27865,1807,89075,3590,27285,1784
Texas,American Indian or Alaska Native and Black or African American,04000US48,11,17750,1584,13465,1103,17690,1584,13405,1104
Texas,Remainder of Two or More Race Responses,04000US48,12,41500,2454,23590,1355,38940,2407,21245,1363
Texas,Hispanic or Latino,04000US48,13,9479670,398,6175380,506,7300975,14729,4209595,12755
Utah,Total,04000US49,1,2766235,,1899145,234,2613950,3547,1765345,3061
Utah,Not Hispanic or Latino,04000US49,2,2408340,,1684275,213,2360395,2070,1642645,1812
Utah,American Indian or Alaska Native Alone,04000US49,3,26755,942,18275,568,26630,928,18150,561
Utah,Asian Alone,04000US49,4,55680,1000,43215,561,37340,1158,27370,766
Utah,Black or African American Alone,04000US49,5,27135,861,16560,469,22870,1072,13380,631
Utah,Native Hawaiian or Other Pacific Islander Alone,04000US49,6,25225,1065,15510,504,20670,1157,11445,666
Utah,White Alone,04000US49,7,2227865,103,1570915,68,2208010,1437,1553185,1254
Utah,American Indian or Alaska Native and White,04000US49,8,10525,866,6025,498,10440,857,6000,496
Utah,Asian and White,04000US49,9,14915,875,5950,466,14570,864,5655,459
Utah,Black or African American and White,04000US49,10,7805,852,2470,410,7720,843,2400,407
Utah,American Indian or Alaska Native and Black or African American,04000US49,11,540,193,335,127,540,193,335,127
Utah,Remainder of Two or More Race Responses,04000US49,12,11895,1301,5010,609,11605,1268,4725,576
Utah,Hispanic or Latino,04000US49,13,357895,,214870,97,253560,2919,122700,2400
Vermont,Total,04000US50,1,625500,,497195,136,615090,716,487805,636
Vermont,Not Hispanic or Latino,04000US50,2,616045,,490570,129,606660,689,482105,626
Vermont,American Indian or Alaska Native Alone,04000US50,3,1740,247,1315,179,1705,243,1305,177
Vermont,Asian Alone,04000US50,4,7835,411,6050,281,5460,400,3980,315
Vermont,Black or African American Alone,04000US50,5,5625,317,3995,205,4650,347,3230,246
Vermont,Native Hawaiian or Other Pacific Islander Alone,04000US50,6,130,84,120,83,130,84,120,83
Vermont,White Alone,04000US50,7,590200,22,473070,22,584315,577,467570,504
Vermont,American Indian or Alaska Native and White,04000US50,8,4860,272,3670,222,4845,272,3650,223
Vermont,Asian and White,04000US50,9,2275,355,1085,252,2225,351,1030,248
Vermont,Black or African American and White,04000US50,10,2565,332,720,196,2540,324,690,185
Vermont,American Indian or Alaska Native and Black or African American,04000US50,11,75,47,65,47,75,47,65,47
Vermont,Remainder of Two or More Race Responses,04000US50,12,735,241,475,155,715,241,455,155
Vermont,Hispanic or Latino,04000US50,13,9450,,6625,48,8430,213,5700,202
Virginia,Total,04000US51,1,8014955,,6166240,693,7534185,7026,5732825,6089
Virginia,Not Hispanic or Latino,04000US51,2,7383285,415,5739090,656,7122665,5668,5506600,4672
Virginia,American Indian or Alaska Native Alone,04000US51,3,18470,722,14915,612,18370,726,14845,620
Virginia,Asian Alone,04000US51,4,445360,2397,342780,1504,313540,3163,225050,2634
Virginia,Black or African American Alone,04000US51,5,1538735,3499,1147820,1790,1494640,3802,1108700,2247
Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US51,6,5015,563,3755,422,4595,548,3355,419
Virginia,White Alone,04000US51,7,5204940,94,4147760,94,5126160,2961,4077055,2442
Virginia,American Indian or Alaska Native and White,04000US51,8,22795,748,17480,649,22735,748,17430,653
Virginia,Asian and White,04000US51,9,53885,2268,26040,1373,50345,2162,23130,1204
Virginia,Black or African American and White,04000US51,10,59500,2683,17875,1153,58920,2681,17340,1137
Virginia,American Indian or Alaska Native and Black or African American,04000US51,11,9535,963,7215,766,9495,964,7195,767
Virginia,Remainder of Two or More Race Responses,04000US51,12,25055,1735,13450,1106,23870,1630,12495,1009
