GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Minnesota,Native Hawaiian or Other Pacific Islander Alone,04000US27,6,2195,312,1535,214,1725,228,1180,175
Minnesota,White Alone,04000US27,7,4422325,20,3488975,20,4391540,1414,3462100,1093
Minnesota,American Indian or Alaska Native and White,04000US27,8,27710,966,18125,691,27670,965,18090,692
Minnesota,Asian and White,04000US27,9,27235,1385,9915,646,26690,1364,9515,622
Minnesota,Black or African American and White,04000US27,10,41715,1692,12400,757,41525,1681,12270,760
Minnesota,American Indian or Alaska Native and Black or African American,04000US27,11,4220,696,2350,339,4205,694,2340,336
Minnesota,Remainder of Two or More Race Responses,04000US27,12,11680,962,5625,518,11105,971,5125,497
Minnesota,Hispanic or Latino,04000US27,13,257145,230,153700,172,180150,1959,84275,1760
Mississippi,Total,04000US28,1,2976870,,2228375,584,2932675,1823,2188485,1697
Mississippi,Not Hispanic or Latino,04000US28,2,2895440,519,2173765,504,2878360,1356,2158550,1216
Mississippi,American Indian or Alaska Native Alone,04000US28,3,12150,519,8355,462,11975,461,8180,382
Mississippi,Asian Alone,04000US28,4,27695,911,21460,632,17895,976,12615,770
Mississippi,Black or African American Alone,04000US28,5,1103395,1917,778135,1148,1101930,1949,776935,1202
Mississippi,Native Hawaiian or Other Pacific Islander Alone,04000US28,6,295,104,240,83,295,104,240,83
Mississippi,White Alone,04000US28,7,1722510,6,1351370,92,1717120,729,1346595,641
Mississippi,American Indian or Alaska Native and White,04000US28,8,9130,749,6690,561,9130,749,6690,561
Mississippi,Asian and White,04000US28,9,3530,536,1845,346,3350,517,1665,323
Mississippi,Black or African American and White,04000US28,10,12090,1170,2615,449,12075,1171,2595,455
Mississippi,American Indian or Alaska Native and Black or African American,04000US28,11,1895,468,1395,365,1895,468,1395,365
Mississippi,Remainder of Two or More Race Responses,04000US28,12,2750,560,1660,362,2695,540,1640,361
Mississippi,Hispanic or Latino,04000US28,13,81435,519,54610,569,54315,1365,29935,1232
Missouri,Total,04000US29,1,6007180,,4594140,520,5874155,3349,4476580,2874
Missouri,Not Hispanic or Latino,04000US29,2,5787475,210,4457175,444,5703170,2784,4383115,2409
Missouri,American Indian or Alaska Native Alone,04000US29,3,20490,892,16475,682,20425,898,16435,685
Missouri,Asian Alone,04000US29,4,98970,1353,77135,963,63065,1510,44845,1178
Missouri,Black or African American Alone,04000US29,5,687810,2373,495155,1350,676095,2725,485440,1754
Missouri,Native Hawaiian or Other Pacific Islander Alone,04000US29,6,6205,522,4115,382,4345,544,2700,329
Missouri,White Alone,04000US29,7,4854565,727,3803655,487,4822155,2019,3774800,1709
Missouri,American Indian or Alaska Native and White,04000US29,8,38875,1019,28730,757,38845,1021,28720,755
Missouri,Asian and White,04000US29,9,20580,1281,9565,865,18910,1188,8345,773
Missouri,Black or African American and White,04000US29,10,41950,1826,11585,884,41745,1841,11500,882
Missouri,American Indian or Alaska Native and Black or African American,04000US29,11,6195,966,4295,643,6180,965,4290,642
Missouri,Remainder of Two or More Race Responses,04000US29,12,11835,1123,6475,622,11400,1118,6040,618
Missouri,Hispanic or Latino,04000US29,13,219705,210,136960,269,170985,1853,93465,1631
Montana,Total,04000US30,1,998555,,775260,291,989315,695,766855,668
Montana,Not Hispanic or Latino,04000US30,2,968065,153,756265,269,960370,626,749285,577
Montana,American Indian or Alaska Native Alone,04000US30,3,62435,899,41330,590,62315,910,41280,600
Montana,Asian Alone,04000US30,4,6105,391,4970,337,4280,385,3425,344
Montana,Black or African American Alone,04000US30,5,3940,350,2750,208,3535,342,2445,214
Montana,Native Hawaiian or Other Pacific Islander Alone,04000US30,6,655,195,555,187,635,193,540,186
Montana,White Alone,04000US30,7,873685,123,695360,78,868545,491,690485,461
Montana,American Indian or Alaska Native and White,04000US30,8,12500,840,7575,567,12490,839,7565,566
Montana,Asian and White,04000US30,9,3240,352,1695,230,3130,359,1585,241
Montana,Black or African American and White,04000US30,10,2845,351,845,206,2835,344,830,201
Montana,American Indian or Alaska Native and Black or African American,04000US30,11,305,144,145,101,305,144,145,101
Montana,Remainder of Two or More Race Responses,04000US30,12,2360,428,1040,251,2300,418,980,243
Montana,Hispanic or Latino,04000US30,13,30490,152,18995,193,28945,393,17570,400
Nebraska,Total,04000US31,1,1841625,,1381510,302,1765560,2382,1314620,1960
Nebraska,Not Hispanic or Latino,04000US31,2,1667720,156,1278695,274,1639400,1416,1254600,1186
Nebraska,American Indian or Alaska Native Alone,04000US31,3,13265,543,8500,381,13200,556,8435,388
Nebraska,Asian Alone,04000US31,4,33975,606,25355,400,20210,759,13450,654
Nebraska,Black or African American Alone,04000US31,5,82555,1215,56190,624,76215,1274,51085,864
Nebraska,Native Hawaiian or Other Pacific Islander Alone,04000US31,6,1235,217,915,158,1010,141,730,116
Nebraska,White Alone,04000US31,7,1505580,84,1173500,57,1498200,1013,1167135,786
Nebraska,American Indian or Alaska Native and White,04000US31,8,8215,492,5710,347,8205,488,5710,347
Nebraska,Asian and White,04000US31,9,6065,608,2735,368,5740,564,2450,332
Nebraska,Black or African American and White,04000US31,10,10945,826,2575,376,10915,824,2565,374
Nebraska,American Indian or Alaska Native and Black or African American,04000US31,11,2260,621,1415,391,2260,621,1415,391
Nebraska,Remainder of Two or More Race Responses,04000US31,12,3625,497,1805,348,3445,503,1635,344
Nebraska,Hispanic or Latino,04000US31,13,173905,156,102815,112,126160,1725,60020,1407
Nevada,Total,04000US32,1,2730065,,2067995,183,2433855,4359,1797220,4126
Nevada,Not Hispanic or Latino,04000US32,2,1995970,,1596600,180,1908785,2371,1517425,2153
Nevada,American Indian or Alaska Native Alone,04000US32,3,24440,689,18390,513,24385,692,18335,512
Nevada,Asian Alone,04000US32,4,200280,1906,162315,1294,151825,2286,118685,1660
Nevada,Black or African American Alone,04000US32,5,217370,1709,159735,986,210480,1899,153760,1076
Nevada,Native Hawaiian or Other Pacific Islander Alone,04000US32,6,16200,572,12060,413,15400,653,11335,478
Nevada,White Alone,04000US32,7,1461540,3,1202915,5,1432360,1603,1175680,1391
Nevada,American Indian or Alaska Native and White,04000US32,8,11390,737,8650,527,11350,745,8615,536
Nevada,Asian and White,04000US32,9,23140,1526,11705,865,22520,1451,11225,792
Nevada,Black or African American and White,04000US32,10,17575,1403,6395,702,17410,1403,6245,693
Nevada,American Indian or Alaska Native and Black or African American,04000US32,11,2550,508,1955,406,2510,506,1910,406
Nevada,Remainder of Two or More Race Responses,04000US32,12,21475,1464,12480,982,20540,1466,11630,947
Nevada,Hispanic or Latino,04000US32,13,734095,,471395,,525065,3525,279795,3225
New Hampshire,Total,04000US33,1,1319170,,1038310,172,1284685,1536,1006990,1297
New Hampshire,Not Hispanic or Latino,04000US33,2,1280355,,1013555,170,1251815,1369,987625,1173
New Hampshire,American Indian or Alaska Native Alone,04000US33,3,2200,342,1775,250,2195,341,1770,249
New Hampshire,Asian Alone,04000US33,4,29680,619,22085,428,18075,775,11465,599
New Hampshire,Black or African American Alone,04000US33,5,14875,649,10200,350,11455,681,7425,405
New Hampshire,Native Hawaiian or Other Pacific Islander Alone,04000US33,6,215,92,175,75,210,92,165,77
New Hampshire,White Alone,04000US33,7,1214890,27,969280,27,1201800,1000,957080,915
New Hampshire,American Indian or Alaska Native and White,04000US33,8,6440,356,4900,274,6435,353,4895,272
New Hampshire,Asian and White,04000US33,9,5270,531,2295,356,4935,500,2040,304
New Hampshire,Black or African American and White,04000US33,10,4780,570,1570,275,4740,568,1530,273
New Hampshire,American Indian or Alaska Native and Black or African American,04000US33,11,275,95,260,99,275,95,260,99
New Hampshire,Remainder of Two or More Race Responses,04000US33,12,1725,373,1020,239,1700,372,995,238
New Hampshire,Hispanic or Latino,04000US33,13,38815,,24755,,32870,727,19365,653
New Jersey,Total,04000US34,1,8832405,,6785165,310,7920840,9581,5957090,8801
New Jersey,Not Hispanic or Latino,04000US34,2,7228895,,5654840,304,6751210,6531,5223255,5974
New Jersey,American Indian or Alaska Native Alone,04000US34,3,10495,658,7925,458,10075,653,7530,469
New Jersey,Asian Alone,04000US34,4,763200,2136,582585,1395,524190,4087,368230,3557
New Jersey,Black or African American Alone,04000US34,5,1141885,2244,851895,1501,1068300,3614,785465,2895
New Jersey,Native Hawaiian or Other Pacific Islander Alone,04000US34,6,2065,522,1650,439,1655,388,1280,302
New Jersey,White Alone,04000US34,7,5195315,28,4151730,28,5036280,3908,4006315,3376
New Jersey,American Indian or Alaska Native and White,04000US34,8,12410,575,9060,433,12290,574,8940,432
New Jersey,Asian and White,04000US34,9,38375,1927,15530,1118,36590,1764,14005,969
New Jersey,Black or African American and White,04000US34,10,37600,1818,15780,1112,36290,1822,14610,1069
New Jersey,American Indian or Alaska Native and Black or African American,04000US34,11,8040,860,6280,656,7955,849,6235,651
New Jersey,Remainder of Two or More Race Responses,04000US34,12,19510,1361,12405,1020,17600,1250,10645,901
New Jersey,Hispanic or Latino,04000US34,13,1603510,,1130325,,1169630,6029,733835,5397
New Mexico,Total,04000US35,1,2069705,,1555805,478,1934775,3985,1434950,3465
New Mexico,Not Hispanic or Latino,04000US35,2,1103440,,890540,481,1083570,1192,872760,1143
New Mexico,American Indian or Alaska Native Alone,04000US35,3,177920,1080,124895,880,177875,1075,124850,877
New Mexico,Asian Alone,04000US35,4,26585,602,21530,458,19045,827,14670,692
New Mexico,Black or African American Alone,04000US35,5,37095,869,28550,541,36200,912,27740,564
New Mexico,Native Hawaiian or Other Pacific Islander Alone,04000US35,6,1310,338,1000,189,1290,340,990,191
New Mexico,White Alone,04000US35,7,831875,59,697675,59,821105,960,688130,798
New Mexico,American Indian or Alaska Native and White,04000US35,8,11075,994,7820,676,11040,993,7785,673
New Mexico,Asian and White,04000US35,9,6380,591,3250,359,6130,597,3005,347
New Mexico,Black or African American and White,04000US35,10,5580,646,2575,345,5460,637,2450,350
New Mexico,American Indian or Alaska Native and Black or African American,04000US35,11,1675,406,880,317,1675,406,880,317
New Mexico,Remainder of Two or More Race Responses,04000US35,12,3945,547,2375,396,3755,545,2260,406
New Mexico,Hispanic or Latino,04000US35,13,966270,,665265,,851205,3981,562190,3461
New York,Total,04000US36,1,19487055,,15196035,371,17443110,16050,13313630,15001
New York,Not Hispanic or Latino,04000US36,2,15998970,,12690760,351,14796765,11288,11590910,10094
New York,American Indian or Alaska Native Alone,04000US36,3,49110,1316,36410,1091,46440,1272,34085,1022
New York,Asian Alone,04000US36,4,1505860,2657,1203860,1763,1014925,6953,755465,5832
New York,Black or African American Alone,04000US36,5,2851015,3765,2157435,2007,2522145,6055,1860445,5443
New York,Native Hawaiian or Other Pacific Islander Alone,04000US36,6,7625,739,6010,546,6280,694,4750,517
New York,White Alone,04000US36,7,11306475,482,9131820,398,10944500,6241,8794915,5819
New York,American Indian or Alaska Native and White,04000US36,8,41255,1329,30270,1159,40975,1347,30060,1163
New York,Asian and White,04000US36,9,80690,2785,39680,1646,73235,2455,33710,1373
New York,Black or African American and White,04000US36,10,92640,2991,38640,1559,90360,2931,36715,1526
New York,American Indian or Alaska Native and Black or African American,04000US36,11,17735,1315,14350,1129,17240,1256,13915,1071
New York,Remainder of Two or More Race Responses,04000US36,12,46565,2371,32280,1740,40665,2103,26855,1515
New York,Hispanic or Latino,04000US36,13,3488085,,2505275,126,2646345,10508,1722720,9860
North Carolina,Total,04000US37,1,9651380,,7369780,669,9151375,6014,6923095,5447
North Carolina,Not Hispanic or Latino,04000US37,2,8826510,,6864275,629,8659160,3901,6717715,3204
North Carolina,American Indian or Alaska Native Alone,04000US37,3,104640,1517,77905,1011,104440,1514,77725,999
North Carolina,Asian Alone,04000US37,4,221795,1591,164865,1140,143655,2492,97575,1873
North Carolina,Black or African American Alone,04000US37,5,2047365,3226,1514760,1748,2020335,3841,1491625,2491
North Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US37,6,4970,659,3690,468,4265,551,3115,380
North Carolina,White Alone,04000US37,7,6275235,619,5021105,519,6216425,2465,4967895,2035
North Carolina,American Indian or Alaska Native and White,04000US37,8,37855,1389,27480,997,37805,1384,27440,996
North Carolina,Asian and White,04000US37,9,28245,1512,12725,913,27090,1433,11690,829
North Carolina,Black or African American and White,04000US37,10,65365,2281,17705,1188,64940,2287,17375,1202
North Carolina,American Indian or Alaska Native and Black or African American,04000US37,11,17125,1657,11600,1099,17125,1657,11600,1099
North Carolina,Remainder of Two or More Race Responses,04000US37,12,23925,1521,12445,881,23090,1535,11670,885
North Carolina,Hispanic or Latino,04000US37,13,824870,,505510,274,492210,4724,205380,4175
North Dakota,Total,04000US38,1,689780,,535915,246,677755,796,525675,665
North Dakota,Not Hispanic or Latino,04000US38,2,673725,80,525915,188,662795,775,516760,573
North Dakota,American Indian or Alaska Native Alone,04000US38,3,35925,617,23105,408,35850,638,23030,413
North Dakota,Asian Alone,04000US38,4,7300,360,5955,264,3535,343,2485,302
North Dakota,Black or African American Alone,04000US38,5,8910,543,6165,305,5800,501,4100,343
North Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US38,6,315,100,255,92,255,83,210,83
North Dakota,White Alone,04000US38,7,609275,8,484580,6,605585,449,481245,374
North Dakota,American Indian or Alaska Native and White,04000US38,8,6250,603,3490,353,6250,602,3490,353
North Dakota,Asian and White,04000US38,9,1885,397,875,201,1730,356,770,188
North Dakota,Black or African American and White,04000US38,10,2620,426,765,213,2565,429,720,214
North Dakota,American Indian or Alaska Native and Black or African American,04000US38,11,295,178,195,108,295,178,195,108
North Dakota,Remainder of Two or More Race Responses,04000US38,12,950,271,530,187,935,272,515,191
North Dakota,Hispanic or Latino,04000US38,13,16055,78,10000,169,14955,231,8910,260
Ohio,Total,04000US39,1,11549590,,8853775,487,11316745,4478,8648435,3925
Ohio,Not Hispanic or Latino,04000US39,2,11182195,96,8625400,496,11012240,3701,8475930,3232
Ohio,American Indian or Alaska Native Alone,04000US39,3,16780,908,14130,737,16660,912,14010,737
Ohio,Asian Alone,04000US39,4,202410,1836,154885,1048,128735,2080,89755,1672
Ohio,Black or African American Alone,04000US39,5,1388795,3229,1004715,1683,1356710,3780,977895,2293
Ohio,Native Hawaiian or Other Pacific Islander Alone,04000US39,6,2250,414,1780,351,2020,397,1595,345
Ohio,White Alone,04000US39,7,9349835,189,7350020,183,9288975,2634,7295230,2280
Ohio,American Indian or Alaska Native and White,04000US39,8,45010,920,33860,800,44985,922,33830,804
Ohio,Asian and White,04000US39,9,32100,1625,14525,890,30080,1596,12970,836
Ohio,Black or African American and White,04000US39,10,112835,3028,32175,1162,112635,3017,32000,1158
Ohio,American Indian or Alaska Native and Black or African American,04000US39,11,8950,1028,6635,688,8950,1028,6635,688
Ohio,Remainder of Two or More Race Responses,04000US39,12,23225,1824,12670,997,22490,1816,12010,973
Ohio,Hispanic or Latino,04000US39,13,367395,96,228370,165,304505,2158,172505,1839
Oklahoma,Total,04000US40,1,3785740,,2850385,266,3645980,2850,2725750,2421
Oklahoma,Not Hispanic or Latino,04000US40,2,3440605,,2643240,278,3398245,1637,2605195,1444
Oklahoma,American Indian or Alaska Native Alone,04000US40,3,256340,2517,175655,1831,256225,2507,175545,1820
Oklahoma,Asian Alone,04000US40,4,67075,915,51950,635,45335,1244,32410,1011
Oklahoma,Black or African American Alone,04000US40,5,270280,1661,195715,977,264710,1849,190825,1115
Oklahoma,Native Hawaiian or Other Pacific Islander Alone,04000US40,6,4230,365,2810,251,3015,337,1815,247
Oklahoma,White Alone,04000US40,7,2585430,125,2064730,104,2572545,1044,2052925,903
Oklahoma,American Indian or Alaska Native and White,04000US40,8,186930,2360,122330,1703,186880,2362,122285,1707
Oklahoma,Asian and White,04000US40,9,12410,849,5800,604,11835,828,5325,552
Oklahoma,Black or African American and White,04000US40,10,27960,1285,8140,707,27910,1288,8100,706
Oklahoma,American Indian or Alaska Native and Black or African American,04000US40,11,16100,1168,9610,674,16090,1168,9610,674
Oklahoma,Remainder of Two or More Race Responses,04000US40,12,13855,1226,6500,677,13700,1202,6360,653
Oklahoma,Hispanic or Latino,04000US40,13,345140,,207145,43,247735,2208,120555,1925
Oregon,Total,04000US41,1,3868720,,3006435,248,3634780,4198,2796640,3567
Oregon,Not Hispanic or Latino,04000US41,2,3406820,,2726215,248,3312540,3134,2642880,2571
Oregon,American Indian or Alaska Native Alone,04000US41,3,37815,1179,28460,821,37705,1180,28365,830
Oregon,Asian Alone,04000US41,4,147170,1738,115155,1112,107175,2088,79130,1706
Oregon,Black or African American Alone,04000US41,5,66560,1475,48530,763,61645,1561,44855,744
Oregon,Native Hawaiian or Other Pacific Islander Alone,04000US41,6,14645,579,9925,343,10390,672,6320,473
Oregon,White Alone,04000US41,7,3025780,28,2457400,2,2982685,2238,2418925,1837
Oregon,American Indian or Alaska Native and White,04000US41,8,45140,1180,32945,823,45090,1177,32905,825
Oregon,Asian and White,04000US41,9,31455,1588,14890,893,30460,1477,14150,818
Oregon,Black or African American and White,04000US41,10,18250,1159,6845,583,18140,1160,6775,574
Oregon,American Indian or Alaska Native and Black or African American,04000US41,11,1990,579,1300,283,1990,579,1300,283
Oregon,Remainder of Two or More Race Responses,04000US41,12,18010,1087,10765,816,17255,1060,10145,782
Oregon,Hispanic or Latino,04000US41,13,461900,,280220,19,322240,3175,153760,2623
Pennsylvania,Total,04000US42,1,12731380,,9971000,349,12361155,5554,9639840,4841
Pennsylvania,Not Hispanic or Latino,04000US42,2,11977680,59,9486540,305,11715490,4667,9252660,3821
Pennsylvania,American Indian or Alaska Native Alone,04000US42,3,14020,796,11370,655,13885,815,11240,675
Pennsylvania,Asian Alone,04000US42,4,366435,1735,280980,1024,245645,2768,173495,2219
Pennsylvania,Black or African American Alone,04000US42,5,1339595,2793,981705,1736,1291845,3922,940230,2914
Pennsylvania,Native Hawaiian or Other Pacific Islander Alone,04000US42,6,2200,320,1685,253,1850,263,1360,210
Pennsylvania,White Alone,04000US42,7,10071970,542,8124080,502,9984180,2634,8044100,2345
Pennsylvania,American Indian or Alaska Native and White,04000US42,8,28800,849,21060,677,28765,846,21030,677
Pennsylvania,Asian and White,04000US42,9,35580,1618,16615,906,32000,1442,13710,783
Pennsylvania,Black or African American and White,04000US42,10,88790,2660,28690,1373,88300,2655,28295,1382
Pennsylvania,American Indian or Alaska Native and Black or African American,04000US42,11,9775,929,7690,730,9730,937,7645,743
Pennsylvania,Remainder of Two or More Race Responses,04000US42,12,20520,1364,12665,980,19285,1263,11560,877
Pennsylvania,Hispanic or Latino,04000US42,13,753700,57,484460,223,645665,3169,387180,2853
Rhode Island,Total,04000US44,1,1051695,,831950,77,982985,2067,769265,1803
Rhode Island,Not Hispanic or Latino,04000US44,2,916380,,743370,77,882810,1494,712605,1364
Rhode Island,American Indian or Alaska Native Alone,04000US44,3,4135,533,3045,364,4115,536,3020,363
Rhode Island,Asian Alone,04000US44,4,32210,572,25005,444,20790,794,14425,646
Rhode Island,Black or African American Alone,04000US44,5,58250,966,42060,636,50325,1124,35315,809
Rhode Island,Native Hawaiian or Other Pacific Islander Alone,04000US44,6,375,194,260,137,360,187,250,129
Rhode Island,White Alone,04000US44,7,802860,30,662705,30,789345,1076,649885,1068
Rhode Island,American Indian or Alaska Native and White,04000US44,8,3240,532,2455,372,3220,531,2435,371
Rhode Island,Asian and White,04000US44,9,4200,515,2260,378,3820,430,1955,319
Rhode Island,Black or African American and White,04000US44,10,6905,777,2685,439,6780,784,2565,437
Rhode Island,American Indian or Alaska Native and Black or African American,04000US44,11,2085,523,1555,355,2055,515,1525,349
Rhode Island,Remainder of Two or More Race Responses,04000US44,12,2115,508,1345,347,1995,458,1225,289
Rhode Island,Hispanic or Latino,04000US44,13,135315,,88575,,100175,1559,56660,1332
South Carolina,Total,04000US45,1,4679600,,3600525,430,4532310,3493,3467545,3128
South Carolina,Not Hispanic or Latino,04000US45,2,4438155,160,3443730,404,4383720,2332,3394345,2125
South Carolina,American Indian or Alaska Native Alone,04000US45,3,13805,911,10815,736,13715,916,10730,744
South Carolina,Asian Alone,04000US45,4,61535,892,48030,719,42520,1253,31005,1040
South Carolina,Black or African American Alone,04000US45,5,1291820,2210,949250,1196,1285635,2391,943770,1289
South Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US45,6,2135,407,1415,254,1780,379,1085,232
South Carolina,White Alone,04000US45,7,2999215,30,2401865,30,2971165,1707,2375955,1517
South Carolina,American Indian or Alaska Native and White,04000US45,8,15695,950,11525,642,15695,950,11525,642
South Carolina,Asian and White,04000US45,9,10755,768,5140,604,10370,754,4870,591
South Carolina,Black or African American and White,04000US45,10,31145,1974,8235,828,31020,1966,8150,814
South Carolina,American Indian or Alaska Native and Black or African American,04000US45,11,4380,776,3480,657,4380,776,3480,657
South Carolina,Remainder of Two or More Race Responses,04000US45,12,7675,892,3975,519,7445,874,3775,531
South Carolina,Hispanic or Latino,04000US45,13,241450,162,156795,235,148590,2961,73205,2527
South Dakota,Total,04000US46,1,825200,,621015,316,810825,1077,608885,842
South Dakota,Not Hispanic or Latino,04000US46,2,800600,255,606265,308,790880,982,598605,667
South Dakota,American Indian or Alaska Native Alone,04000US46,3,69760,939,42710,604,69735,943,42690,606
South Dakota,Asian Alone,04000US46,4,8645,304,6230,238,4610,453,2895,363
South Dakota,Black or African American Alone,04000US46,5,11350,557,7300,415,8365,660,5235,423
South Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US46,6,225,129,215,129,225,129,215,129
South Dakota,White Alone,04000US46,7,694180,234,541895,207,691585,572,539720,453
South Dakota,American Indian or Alaska Native and White,04000US46,8,9990,777,5755,511,9975,777,5735,509
South Dakota,Asian and White,04000US46,9,1525,312,665,173,1505,307,660,168
South Dakota,Black or African American and White,04000US46,10,3090,402,745,220,3080,403,730,219
South Dakota,American Indian or Alaska Native and Black or African American,04000US46,11,460,138,220,83,460,138,220,83
South Dakota,Remainder of Two or More Race Responses,04000US46,12,1365,320,525,151,1345,315,505,143
South Dakota,Hispanic or Latino,04000US46,13,24600,254,14755,265,19940,466,10285,423
Tennessee,Total,04000US47,1,6402385,,4909635,571,6209640,4138,4739585,3521
Tennessee,Not Hispanic or Latino,04000US47,2,6102230,316,4723540,481,6022695,2861,4654485,2502
Tennessee,American Indian or Alaska Native Alone,04000US47,3,12895,894,10560,697,12655,883,10320,687
Tennessee,Asian Alone,04000US47,4,96650,1285,73105,798,63690,1362,44275,1130
Tennessee,Black or African American Alone,04000US47,5,1067640,2485,769730,1265,1054805,2687,759095,1708
Tennessee,Native Hawaiian or Other Pacific Islander Alone,04000US47,6,2880,506,2080,318,2515,393,1800,284
Tennessee,White Alone,04000US47,7,4825620,538,3819265,419,4793750,1882,3791255,1743
Tennessee,American Indian or Alaska Native and White,04000US47,8,32660,1130,25445,851,32640,1128,25425,848
Tennessee,Asian and White,04000US47,9,14715,1168,6755,730,13840,1105,6055,663
Tennessee,Black or African American and White,04000US47,10,36855,1972,8715,884,36745,1959,8610,866
Tennessee,American Indian or Alaska Native and Black or African American,04000US47,11,3630,715,2985,566,3630,715,2985,566
Tennessee,Remainder of Two or More Race Responses,04000US47,12,8680,971,4905,575,8425,952,4665,535
Tennessee,Hispanic or Latino,04000US47,13,300160,319,186095,394,186940,2803,85100,2138
Texas,Total,04000US48,1,25639375,,18714465,937,22848145,17028,16200040,15441
Texas,Not Hispanic or Latino,04000US48,2,15921645,327,12359305,896,15328335,7981,11841665,6807
Texas,American Indian or Alaska Native Alone,04000US48,3,66930,1764,52020,1259,66315,1734,51430,1255
Texas,Asian Alone,04000US48,4,1016720,2711,771980,1965,694150,5108,489290,4102
Texas,Black or African American Alone,04000US48,5,2966585,5038,2151200,2481,2880450,6182,2079250,3639
Texas,Native Hawaiian or Other Pacific Islander Alone,04000US48,6,18260,903,13315,573,15965,918,11225,649
Texas,White Alone,04000US48,7,11519075,442,9190420,394,11347335,4664,9038595,3982
Texas,American Indian or Alaska Native and White,04000US48,8,88240,1806,68120,1342,88145,1802,68045,1342
Texas,Asian and White,04000US48,9,79880,2415,40190,1695,73615,2237,34870,1441
Texas,Black or African American and White,04000US48,10,101150,3861,31675,1654,100355,3841,30980,1634
Texas,American Indian or Alaska Native and Black or African American,04000US48,11,19080,1854,14415,1323,19035,1852,14375,1320
Texas,Remainder of Two or More Race Responses,04000US48,12,45725,2405,25970,1575,42970,2265,23610,1413
Texas,Hispanic or Latino,04000US48,13,9717725,328,6355160,332,7519810,14857,4358375,13321
Utah,Total,04000US49,1,2813675,,1934175,253,2662695,3617,1801290,3060
Utah,Not Hispanic or Latino,04000US49,2,2445120,,1712165,229,2396145,2311,1670055,1770
Utah,American Indian or Alaska Native Alone,04000US49,3,27785,909,19095,606,27670,941,18980,630
Utah,Asian Alone,04000US49,4,57975,1286,45075,708,39015,1330,28835,932
Utah,Black or African American Alone,04000US49,5,28465,974,17390,468,24410,1054,14565,709
Utah,Native Hawaiian or Other Pacific Islander Alone,04000US49,6,25605,828,15975,360,21425,911,12210,550
Utah,White Alone,04000US49,7,2258165,25,1594030,17,2237395,1473,1575630,1228
Utah,American Indian or Alaska Native and White,04000US49,8,10540,876,6100,563,10480,869,6085,560
Utah,Asian and White,04000US49,9,15490,1116,6270,554,15055,1111,5900,531
Utah,Black or African American and White,04000US49,10,7985,848,2650,410,7920,848,2600,411
Utah,American Indian or Alaska Native and Black or African American,04000US49,11,455,150,295,129,445,151,285,130
Utah,Remainder of Two or More Race Responses,04000US49,12,12655,1234,5290,617,12330,1198,4965,599
Utah,Hispanic or Latino,04000US49,13,368550,,222010,76,266550,2558,131235,2185
Vermont,Total,04000US50,1,625905,,499260,98,615385,835,489825,683
Vermont,Not Hispanic or Latino,04000US50,2,616100,,492345,79,606640,762,483880,626
Vermont,American Indian or Alaska Native Alone,04000US50,3,1715,264,1330,176,1705,260,1320,174
Vermont,Asian Alone,04000US50,4,7885,433,6140,289,5325,388,3970,291
Vermont,Black or African American Alone,04000US50,5,5975,330,4255,185,4760,405,3335,244
Vermont,Native Hawaiian or Other Pacific Islander Alone,04000US50,6,110,63,100,59,110,63,100,59
Vermont,White Alone,04000US50,7,589520,22,474465,22,584105,520,469300,440
Vermont,American Indian or Alaska Native and White,04000US50,8,4930,269,3700,189,4910,268,3680,187
Vermont,Asian and White,04000US50,9,2540,340,1170,226,2365,329,1030,214
Vermont,Black or African American and White,04000US50,10,2640,300,690,173,2595,289,660,155
Vermont,American Indian or Alaska Native and Black or African American,04000US50,11,75,41,65,39,75,41,65,39
Vermont,Remainder of Two or More Race Responses,04000US50,12,710,198,435,121,690,199,415,121
Vermont,Hispanic or Latino,04000US50,13,9805,,6915,53,8745,222,5945,197
Virginia,Total,04000US51,1,8100655,,6244640,676,7618025,7350,5810100,6421
Virginia,Not Hispanic or Latino,04000US51,2,7441055,461,5797930,546,7181715,5401,5567490,4549
Virginia,American Indian or Alaska Native Alone,04000US51,3,18310,1010,14920,749,18220,1013,14855,755
Virginia,Asian Alone,04000US51,4,459135,2752,353900,1663,327775,4156,237175,3082
Virginia,Black or African American Alone,04000US51,5,1545550,3837,1159700,2181,1501975,4323,1121195,2780
Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US51,6,5215,537,4050,379,4650,582,3555,437
Virginia,White Alone,04000US51,7,5224445,345,4173835,344,5147410,2898,4104810,2317
Virginia,American Indian or Alaska Native and White,04000US51,8,24535,914,18835,679,24420,902,18735,680
Virginia,Asian and White,04000US51,9,59175,2607,29355,1541,54430,2423,25425,1376
Virginia,Black or African American and White,04000US51,10,66440,2894,20360,1297,65865,2866,19825,1270
Virginia,American Indian or Alaska Native and Black or African American,04000US51,11,10365,1145,8195,927,10340,1148,8180,928
Virginia,Remainder of Two or More Race Responses,04000US51,12,27885,1810,14780,1031,26630,1704,13735,926
