GEONAME,LNTITLE,GEOID,LNNUMBER,TOT_EST,TOT_MOE,ADU_EST,ADU_MOE,CIT_EST,CIT_MOE,CVAP_EST,CVAP_MOE
Minnesota,Black or African American Alone,04000US27,5,295005,2227,194815,1087,255815,2610,162740,1622
Minnesota,Native Hawaiian or Other Pacific Islander Alone,04000US27,6,1755,235,1255,184,1375,231,975,186
Minnesota,White Alone,04000US27,7,4434110,20,3516325,16,4403865,1339,3489730,1099
Minnesota,American Indian or Alaska Native and White,04000US27,8,31060,1048,20405,764,31025,1047,20380,761
Minnesota,Asian and White,04000US27,9,30620,1322,11355,716,29630,1310,10475,707
Minnesota,Black or African American and White,04000US27,10,45470,2154,14720,914,45210,2131,14565,895
Minnesota,American Indian or Alaska Native and Black or African American,04000US27,11,3885,624,2420,387,3875,624,2410,386
Minnesota,Remainder of Two or More Race Responses,04000US27,12,13005,1014,6725,617,12135,974,5935,555
Minnesota,Hispanic or Latino,04000US27,13,270985,68,163075,102,193800,1969,92530,1749
Mississippi,Total,04000US28,1,2988080,,2251910,598,2943030,2040,2210425,1898
Mississippi,Not Hispanic or Latino,04000US28,2,2901575,799,2194235,950,2883770,1482,2177925,1382
Mississippi,American Indian or Alaska Native Alone,04000US28,3,12055,655,8600,534,11995,641,8540,528
Mississippi,Asian Alone,04000US28,4,28935,778,22640,612,18725,976,13285,766
Mississippi,Black or African American Alone,04000US28,5,1113565,1721,797405,1140,1111780,1835,795780,1279
Mississippi,Native Hawaiian or Other Pacific Islander Alone,04000US28,6,400,139,345,126,390,137,335,124
Mississippi,White Alone,04000US28,7,1716655,5,1351920,105,1711275,713,1347005,641
Mississippi,American Indian or Alaska Native and White,04000US28,8,6995,592,4840,504,6995,592,4840,504
Mississippi,Asian and White,04000US28,9,4090,510,2180,395,3855,508,1950,386
Mississippi,Black or African American and White,04000US28,10,13695,1168,2910,449,13655,1169,2870,446
Mississippi,American Indian or Alaska Native and Black or African American,04000US28,11,1595,327,1235,256,1595,327,1235,256
Mississippi,Remainder of Two or More Race Responses,04000US28,12,3595,636,2155,439,3505,633,2085,433
Mississippi,Hispanic or Latino,04000US28,13,86505,799,57675,813,59265,1433,32500,1231
Missouri,Total,04000US29,1,6045450,,4644770,760,5912040,3586,4525035,3295
Missouri,Not Hispanic or Latino,04000US29,2,5812400,396,4499150,678,5728160,2587,4424020,2345
Missouri,American Indian or Alaska Native Alone,04000US29,3,22495,1005,17905,834,22460,1009,17885,838
Missouri,Asian Alone,04000US29,4,106715,1497,82885,891,67585,1666,47420,1252
Missouri,Black or African American Alone,04000US29,5,693545,2678,505290,1322,682110,2963,495590,1623
Missouri,Native Hawaiian or Other Pacific Islander Alone,04000US29,6,5895,486,4055,341,4105,435,2605,334
Missouri,White Alone,04000US29,7,4856955,300,3823695,177,4828435,1670,3797845,1391
Missouri,American Indian or Alaska Native and White,04000US29,8,37230,1028,27930,828,37145,1013,27910,828
Missouri,Asian and White,04000US29,9,22405,1422,11210,761,20260,1260,9550,681
Missouri,Black or African American and White,04000US29,10,46775,2104,13750,986,46445,2079,13495,972
Missouri,American Indian or Alaska Native and Black or African American,04000US29,11,5595,776,4005,479,5575,769,4005,479
Missouri,Remainder of Two or More Race Responses,04000US29,12,14790,1384,8420,826,14035,1408,7720,857
Missouri,Hispanic or Latino,04000US29,13,233045,397,145620,296,183880,2098,101015,1794
Montana,Total,04000US30,1,1014700,,790310,302,1004845,647,781250,656
Montana,Not Hispanic or Latino,04000US30,2,981075,173,769155,250,973170,542,761855,565
Montana,American Indian or Alaska Native Alone,04000US30,3,63525,984,42030,696,63460,985,41985,695
Montana,Asian Alone,04000US30,4,6960,467,5590,347,4670,381,3540,298
Montana,Black or African American Alone,04000US30,5,4515,386,3445,276,3920,379,2960,270
Montana,Native Hawaiian or Other Pacific Islander Alone,04000US30,6,810,254,615,205,775,245,580,195
Montana,White Alone,04000US30,7,882930,68,705295,59,878120,455,700725,443
Montana,American Indian or Alaska Native and White,04000US30,8,12995,917,8220,695,12985,918,8210,697
Montana,Asian and White,04000US30,9,3550,394,1695,317,3455,377,1600,305
Montana,Black or African American and White,04000US30,10,3175,350,965,197,3175,350,965,197
Montana,American Indian or Alaska Native and Black or African American,04000US30,11,370,132,180,95,370,132,180,95
Montana,Remainder of Two or More Race Responses,04000US30,12,2250,492,1120,300,2235,497,1110,301
Montana,Hispanic or Latino,04000US30,13,33620,172,21150,210,31675,412,19395,395
Nebraska,Total,04000US31,1,1869365,,1404410,314,1790200,2189,1333860,1873
Nebraska,Not Hispanic or Latino,04000US31,2,1683095,79,1293790,261,1652390,1492,1267535,1145
Nebraska,American Indian or Alaska Native Alone,04000US31,3,13280,521,8675,360,13260,518,8650,364
Nebraska,Asian Alone,04000US31,4,37945,598,28860,401,21560,833,14765,622
Nebraska,Black or African American Alone,04000US31,5,86100,974,59235,533,80005,978,54350,700
Nebraska,Native Hawaiian or Other Pacific Islander Alone,04000US31,6,1155,249,845,175,965,158,720,127
Nebraska,White Alone,04000US31,7,1511320,55,1181420,50,1503930,891,1174845,628
Nebraska,American Indian or Alaska Native and White,04000US31,8,8690,515,5900,371,8665,515,5885,368
Nebraska,Asian and White,04000US31,9,6815,622,2920,311,6460,588,2605,279
Nebraska,Black or African American and White,04000US31,10,12655,870,3225,360,12635,874,3215,362
Nebraska,American Indian or Alaska Native and Black or African American,04000US31,11,1385,338,950,260,1385,338,950,260
Nebraska,Remainder of Two or More Race Responses,04000US31,12,3745,545,1765,298,3525,521,1550,275
Nebraska,Hispanic or Latino,04000US31,13,186270,76,110615,121,137810,1461,66325,1332
Nevada,Total,04000US32,1,2798635,,2137055,238,2504875,4566,1863800,4313
Nevada,Not Hispanic or Latino,04000US32,2,2028085,,1632960,235,1940165,2698,1551320,2435
Nevada,American Indian or Alaska Native Alone,04000US32,3,24660,725,18930,555,24555,713,18825,545
Nevada,Asian Alone,04000US32,4,212670,1658,175865,1311,162885,2459,129835,2204
Nevada,Black or African American Alone,04000US32,5,226990,2054,169240,1121,219565,2226,162585,1307
Nevada,Native Hawaiian or Other Pacific Islander Alone,04000US32,6,17175,578,12770,350,16580,619,12210,407
Nevada,White Alone,04000US32,7,1459155,8,1208005,8,1431480,1470,1181745,1380
Nevada,American Indian or Alaska Native and White,04000US32,8,12135,750,9135,583,12045,759,9045,587
Nevada,Asian and White,04000US32,9,28865,1694,14720,1044,27895,1595,13905,957
Nevada,Black or African American and White,04000US32,10,20065,1634,7605,754,19915,1639,7500,761
Nevada,American Indian or Alaska Native and Black or African American,04000US32,11,2700,549,2005,430,2700,549,2005,430
Nevada,Remainder of Two or More Race Responses,04000US32,12,23670,1800,14680,1195,22540,1709,13660,1112
Nevada,Hispanic or Latino,04000US32,13,770555,,504100,,564705,3727,312480,3421
New Hampshire,Total,04000US33,1,1324200,,1052520,90,1288640,1640,1020130,1474
New Hampshire,Not Hispanic or Latino,04000US33,2,1282060,,1024980,91,1252660,1257,998250,1118
New Hampshire,American Indian or Alaska Native Alone,04000US33,3,1920,328,1540,251,1905,330,1520,247
New Hampshire,Asian Alone,04000US33,4,31700,640,24185,383,18895,799,12465,666
New Hampshire,Black or African American Alone,04000US33,5,15720,740,11420,478,12525,776,8805,531
New Hampshire,Native Hawaiian or Other Pacific Islander Alone,04000US33,6,230,100,220,100,230,100,220,100
New Hampshire,White Alone,04000US33,7,1211995,340,976445,318,1199075,945,964405,872
New Hampshire,American Indian or Alaska Native and White,04000US33,8,6830,310,5395,243,6810,312,5385,243
New Hampshire,Asian and White,04000US33,9,6040,592,2490,341,5680,561,2240,316
New Hampshire,Black or African American and White,04000US33,10,5500,540,1780,285,5470,547,1750,291
New Hampshire,American Indian or Alaska Native and Black or African American,04000US33,11,255,109,255,109,255,109,255,109
New Hampshire,Remainder of Two or More Race Responses,04000US33,12,1870,379,1250,309,1820,369,1200,300
New Hampshire,Hispanic or Latino,04000US33,13,42140,,27540,,35980,899,21880,830
New Jersey,Total,04000US34,1,8904415,,6881100,240,7999360,8971,6053895,8072
New Jersey,Not Hispanic or Latino,04000US34,2,7216405,,5687515,238,6740315,5934,5255135,5298
New Jersey,American Indian or Alaska Native Alone,04000US34,3,9945,683,7475,541,9495,645,7040,504
New Jersey,Asian Alone,04000US34,4,811815,2007,625750,1408,566690,3994,404475,3291
New Jersey,Black or African American Alone,04000US34,5,1147510,2502,868000,1522,1071240,3572,798935,2848
New Jersey,Native Hawaiian or Other Pacific Islander Alone,04000US34,6,2155,374,1755,311,1785,260,1465,228
New Jersey,White Alone,04000US34,7,5117660,28,4118305,28,4968715,3345,3981235,3141
New Jersey,American Indian or Alaska Native and White,04000US34,8,14200,693,10730,538,14055,679,10585,540
New Jersey,Asian and White,04000US34,9,40965,1844,17035,1266,38955,1739,15370,1098
New Jersey,Black or African American and White,04000US34,10,41970,2329,17785,1115,41060,2352,17005,1112
New Jersey,American Indian or Alaska Native and Black or African American,04000US34,11,8040,975,6420,798,7990,975,6370,798
New Jersey,Remainder of Two or More Race Responses,04000US34,12,22140,1333,14250,1031,20335,1292,12650,926
New Jersey,Hispanic or Latino,04000US34,13,1688010,,1193585,,1259045,5794,798760,5397
New Mexico,Total,04000US35,1,2084115,,1577425,361,1951765,3607,1457630,3300
New Mexico,Not Hispanic or Latino,04000US35,2,1097145,,889900,369,1076265,1283,871275,1053
New Mexico,American Indian or Alaska Native Alone,04000US35,3,178105,1576,127340,921,178085,1579,127320,922
New Mexico,Asian Alone,04000US35,4,27710,821,22855,564,19680,811,15515,649
New Mexico,Black or African American Alone,04000US35,5,38645,838,29845,458,37260,907,28635,526
New Mexico,Native Hawaiian or Other Pacific Islander Alone,04000US35,6,885,191,785,179,855,188,775,177
New Mexico,White Alone,04000US35,7,820435,694,690500,487,809805,1194,681045,861
New Mexico,American Indian or Alaska Native and White,04000US35,8,11410,1083,7750,731,11400,1080,7740,727
New Mexico,Asian and White,04000US35,9,7720,812,4170,501,7235,794,3795,475
New Mexico,Black or African American and White,04000US35,10,5810,688,2730,363,5795,680,2715,358
New Mexico,American Indian or Alaska Native and Black or African American,04000US35,11,1680,448,1060,321,1680,448,1060,321
New Mexico,Remainder of Two or More Race Responses,04000US35,12,4745,707,2860,411,4470,661,2675,390
New Mexico,Hispanic or Latino,04000US35,13,986970,,687525,,875500,3266,586360,3026
New York,Total,04000US36,1,19673175,,15421400,491,17625645,13166,13531405,11740
New York,Not Hispanic or Latino,04000US36,2,16053515,,12805150,472,14850450,9201,11699800,8258
New York,American Indian or Alaska Native Alone,04000US36,3,48385,1418,36500,1183,46135,1352,34490,1129
New York,Asian Alone,04000US36,4,1601275,3121,1287265,2153,1089825,5293,818225,4839
New York,Black or African American Alone,04000US36,5,2878175,3793,2203280,2420,2562930,5656,1916035,4616
New York,Native Hawaiian or Other Pacific Islander Alone,04000US36,6,6685,423,5465,378,5330,437,4245,401
New York,White Alone,04000US36,7,11213145,88,9102930,75,10860275,5406,8773680,4711
New York,American Indian or Alaska Native and White,04000US36,8,41420,1330,30515,1113,41040,1323,30185,1126
New York,Asian and White,04000US36,9,94090,3237,46935,2176,83380,2926,38560,1910
New York,Black or African American and White,04000US36,10,101865,2871,43135,1704,99620,2750,41210,1618
New York,American Indian or Alaska Native and Black or African American,04000US36,11,18440,1334,14695,1130,17890,1306,14290,1094
New York,Remainder of Two or More Race Responses,04000US36,12,50040,2317,34435,1643,44020,2019,28880,1416
New York,Hispanic or Latino,04000US36,13,3619660,,2616250,161,2775200,9612,1831605,8451
North Carolina,Total,04000US37,1,9845335,,7561500,511,9345280,6118,7108000,5344
North Carolina,Not Hispanic or Latino,04000US37,2,8975425,193,7029670,501,8798710,3990,6873180,3647
North Carolina,American Indian or Alaska Native Alone,04000US37,3,108665,1425,81795,930,108485,1411,81645,923
North Carolina,Asian Alone,04000US37,4,244660,2014,184590,1265,158325,2677,109455,1922
North Carolina,Black or African American Alone,04000US37,5,2091940,3677,1565925,2068,2065445,3913,1543050,2400
North Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US37,6,5315,704,3995,496,4285,582,3155,391
North Carolina,White Alone,04000US37,7,6339605,271,5104440,236,6279440,2446,5049195,2295
North Carolina,American Indian or Alaska Native and White,04000US37,8,36525,1379,26435,865,36495,1378,26405,865
North Carolina,Asian and White,04000US37,9,31950,1841,14590,1088,30740,1811,13555,1118
North Carolina,Black or African American and White,04000US37,10,74845,2432,22390,1206,74335,2417,21925,1196
North Carolina,American Indian or Alaska Native and Black or African American,04000US37,11,15245,1529,10455,1001,15245,1529,10455,1001
North Carolina,Remainder of Two or More Race Responses,04000US37,12,26670,1872,15050,1236,25915,1825,14335,1183
North Carolina,Hispanic or Latino,04000US37,13,869910,194,531830,220,546575,4261,234820,3712
North Dakota,Total,04000US38,1,721640,,558630,230,707610,1065,546485,809
North Dakota,Not Hispanic or Latino,04000US38,2,701070,125,545905,187,688525,1021,535190,765
North Dakota,American Indian or Alaska Native Alone,04000US38,3,37525,676,23825,360,37475,662,23780,360
North Dakota,Asian Alone,04000US38,4,8885,363,7325,276,3750,453,2750,342
North Dakota,Black or African American Alone,04000US38,5,11590,647,8360,434,8595,763,6160,435
North Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US38,6,275,90,175,66,255,95,150,64
North Dakota,White Alone,04000US38,7,628515,3,498860,8,624575,541,495270,464
North Dakota,American Indian or Alaska Native and White,04000US38,8,7395,705,4495,382,7395,704,4495,380
North Dakota,Asian and White,04000US38,9,1950,333,890,237,1725,315,735,215
North Dakota,Black or African American and White,04000US38,10,3125,510,1015,304,3030,508,945,293
North Dakota,American Indian or Alaska Native and Black or African American,04000US38,11,340,164,190,122,315,156,190,122
North Dakota,Remainder of Two or More Race Responses,04000US38,12,1470,373,760,242,1415,358,715,234
North Dakota,Hispanic or Latino,04000US38,13,20570,125,12725,161,19085,272,11295,281
Ohio,Total,04000US39,1,11575975,,8919960,501,11338945,4818,8709050,4188
Ohio,Not Hispanic or Latino,04000US39,2,11185005,69,8674905,481,11008010,3819,8518485,3390
Ohio,American Indian or Alaska Native Alone,04000US39,3,17185,965,14320,782,17010,952,14140,779
Ohio,Asian Alone,04000US39,4,217360,1956,168640,1063,135315,2486,95485,1723
Ohio,Black or African American Alone,04000US39,5,1397770,3654,1020470,2000,1367060,4183,994330,2511
Ohio,Native Hawaiian or Other Pacific Islander Alone,04000US39,6,2715,394,2115,315,2420,360,1885,305
Ohio,White Alone,04000US39,7,9303760,207,7354405,209,9243785,2338,7300840,2050
Ohio,American Indian or Alaska Native and White,04000US39,8,44890,984,34240,729,44850,971,34200,720
Ohio,Asian and White,04000US39,9,38290,1780,17745,949,35540,1747,15485,891
Ohio,Black or African American and White,04000US39,10,127825,3231,41200,1739,127580,3218,40985,1723
Ohio,American Indian or Alaska Native and Black or African American,04000US39,11,10530,1004,7930,620,10530,1004,7930,620
Ohio,Remainder of Two or More Race Responses,04000US39,12,24675,1820,13850,990,23920,1791,13210,958
Ohio,Hispanic or Latino,04000US39,13,390970,68,245050,248,330935,2496,190565,2188
Oklahoma,Total,04000US40,1,3849735,,2901825,261,3701735,2590,2768560,2222
Oklahoma,Not Hispanic or Latino,04000US40,2,3478275,,2679115,255,3432190,1559,2637530,1298
Oklahoma,American Indian or Alaska Native Alone,04000US40,3,267860,2381,185940,1551,267655,2389,185745,1552
Oklahoma,Asian Alone,04000US40,4,73905,1064,57605,647,49460,1298,35740,906
Oklahoma,Black or African American Alone,04000US40,5,275090,2002,201985,926,269610,2105,197115,1052
Oklahoma,Native Hawaiian or Other Pacific Islander Alone,04000US40,6,4515,316,3035,235,3400,342,2035,253
Oklahoma,White Alone,04000US40,7,2594530,145,2074770,122,2580825,1035,2062125,869
Oklahoma,American Indian or Alaska Native and White,04000US40,8,184175,2332,122165,1484,184135,2333,122135,1485
Oklahoma,Asian and White,04000US40,9,14325,1039,7010,593,13570,1011,6345,546
Oklahoma,Black or African American and White,04000US40,10,30870,1523,8865,641,30790,1524,8790,641
Oklahoma,American Indian or Alaska Native and Black or African American,04000US40,11,18250,1337,10865,788,18210,1331,10835,782
Oklahoma,Remainder of Two or More Race Responses,04000US40,12,14750,1056,6875,596,14535,1061,6660,601
Oklahoma,Hispanic or Latino,04000US40,13,371460,,222710,,269540,1948,131030,1737
Oregon,Total,04000US41,1,3939235,,3078880,251,3706755,4416,2867670,3887
Oregon,Not Hispanic or Latino,04000US41,2,3453585,,2778825,253,3358205,2842,2693425,2542
Oregon,American Indian or Alaska Native Alone,04000US41,3,36465,1318,28145,1002,36380,1316,28075,1000
Oregon,Asian Alone,04000US41,4,155435,1876,124320,1255,111500,2149,84350,1726
Oregon,Black or African American Alone,04000US41,5,69450,1548,51345,850,63815,1901,47330,1063
Oregon,Native Hawaiian or Other Pacific Islander Alone,04000US41,6,14425,626,10210,386,11160,737,7385,546
Oregon,White Alone,04000US41,7,3049635,6,2489495,5,3009530,2007,2452875,1716
Oregon,American Indian or Alaska Native and White,04000US41,8,48835,1457,35925,1060,48720,1454,35850,1068
Oregon,Asian and White,04000US41,9,36715,1752,18240,1028,35300,1690,17110,944
Oregon,Black or African American and White,04000US41,10,20385,1244,7885,709,20295,1238,7840,711
Oregon,American Indian or Alaska Native and Black or African American,04000US41,11,1855,438,1465,374,1850,438,1460,373
Oregon,Remainder of Two or More Race Responses,04000US41,12,20390,1565,11795,848,19655,1493,11150,802
Oregon,Hispanic or Latino,04000US41,13,485645,,300055,,348550,3617,174245,3101
Pennsylvania,Total,04000US42,1,12779560,,10057325,390,12394530,4769,9710415,3974
Pennsylvania,Not Hispanic or Latino,04000US42,2,11964020,259,9529250,396,11695305,3960,9287125,3254
Pennsylvania,American Indian or Alaska Native Alone,04000US42,3,14760,733,11945,552,14535,716,11720,549
Pennsylvania,Asian Alone,04000US42,4,394600,1859,305530,1404,264675,2627,189385,2306
Pennsylvania,Black or African American Alone,04000US42,5,1353995,3657,1004015,2100,1308650,3734,963800,2699
Pennsylvania,Native Hawaiian or Other Pacific Islander Alone,04000US42,6,2430,431,2110,424,1905,226,1600,207
Pennsylvania,White Alone,04000US42,7,9995085,462,8108385,429,9907935,2943,8028215,2516
Pennsylvania,American Indian or Alaska Native and White,04000US42,8,28940,732,21590,564,28830,751,21475,582
Pennsylvania,Asian and White,04000US42,9,41705,1850,19670,1234,38110,1676,16610,959
Pennsylvania,Black or African American and White,04000US42,10,97995,3203,32635,1467,97435,3167,32150,1441
Pennsylvania,American Indian or Alaska Native and Black or African American,04000US42,11,10465,1013,8130,707,10440,1010,8115,702
Pennsylvania,Remainder of Two or More Race Responses,04000US42,12,24050,1590,15240,1254,22795,1506,14055,1157
Pennsylvania,Hispanic or Latino,04000US42,13,815540,259,528075,311,699225,3494,423290,3015
Rhode Island,Total,04000US44,1,1053660,,838640,86,985505,2390,776565,2153
Rhode Island,Not Hispanic or Latino,04000US44,2,909875,,743215,85,875005,1619,711580,1457
Rhode Island,American Indian or Alaska Native Alone,04000US44,3,4335,306,3170,238,4290,308,3125,242
Rhode Island,Asian Alone,04000US44,4,34085,629,26760,463,22090,1006,15855,787
Rhode Island,Black or African American Alone,04000US44,5,59385,1020,43380,662,51330,1150,36410,797
Rhode Island,Native Hawaiian or Other Pacific Islander Alone,04000US44,6,545,201,385,159,490,184,330,142
Rhode Island,White Alone,04000US44,7,791490,29,658055,29,777620,1117,644985,1020
Rhode Island,American Indian or Alaska Native and White,04000US44,8,3055,302,2315,248,3050,302,2315,248
Rhode Island,Asian and White,04000US44,9,4760,603,2575,422,4285,518,2240,360
Rhode Island,Black or African American and White,04000US44,10,7390,811,2975,493,7255,816,2925,501
Rhode Island,American Indian or Alaska Native and Black or African American,04000US44,11,2380,537,1890,419,2370,535,1880,418
Rhode Island,Remainder of Two or More Race Responses,04000US44,12,2455,619,1710,455,2235,536,1515,369
Rhode Island,Hispanic or Latino,04000US44,13,143790,,95425,,110495,1757,64985,1482
South Carolina,Total,04000US45,1,4777575,,3695745,351,4636155,3903,3566510,3462
South Carolina,Not Hispanic or Latino,04000US45,2,4523485,128,3531940,348,4468250,2265,3481555,2063
South Carolina,American Indian or Alaska Native Alone,04000US45,3,14045,899,10625,675,14005,897,10585,669
South Carolina,Asian Alone,04000US45,4,67430,863,52720,578,47070,1352,34590,1143
South Carolina,Black or African American Alone,04000US45,5,1306095,2605,971105,1256,1300360,2641,965915,1347
South Carolina,Native Hawaiian or Other Pacific Islander Alone,04000US45,6,2470,550,1465,304,2055,451,1100,236
South Carolina,White Alone,04000US45,7,3055125,29,2458895,29,3027585,1723,2433170,1554
South Carolina,American Indian or Alaska Native and White,04000US45,8,16660,897,12995,666,16660,897,12995,666
South Carolina,Asian and White,04000US45,9,11740,839,6080,526,10980,807,5475,494
South Carolina,Black or African American and White,04000US45,10,36100,2160,9245,871,35995,2158,9160,863
South Carolina,American Indian or Alaska Native and Black or African American,04000US45,11,5495,881,4365,715,5495,881,4365,715
South Carolina,Remainder of Two or More Race Responses,04000US45,12,8325,875,4440,586,8040,820,4200,544
South Carolina,Hispanic or Latino,04000US45,13,254090,129,163800,232,167905,2594,84955,2193
South Dakota,Total,04000US46,1,843190,,635525,329,826710,929,621770,775
South Dakota,Not Hispanic or Latino,04000US46,2,815275,331,618590,378,803810,944,609640,725
South Dakota,American Indian or Alaska Native Alone,04000US46,3,70030,1030,43340,619,70015,1028,43325,619
South Dakota,Asian Alone,04000US46,4,10175,444,7365,330,4915,471,3065,308
South Dakota,Black or African American Alone,04000US46,5,12845,630,8295,456,9355,720,5895,472
South Dakota,Native Hawaiian or Other Pacific Islander Alone,04000US46,6,345,117,265,95,345,117,265,95
South Dakota,White Alone,04000US46,7,702490,284,549435,264,699865,599,547270,515
South Dakota,American Indian or Alaska Native and White,04000US46,8,11370,847,6810,527,11355,848,6790,527
South Dakota,Asian and White,04000US46,9,2050,360,915,224,2035,357,900,219
South Dakota,Black or African American and White,04000US46,10,3935,532,1335,329,3925,536,1320,330
South Dakota,American Indian or Alaska Native and Black or African American,04000US46,11,625,210,220,106,625,210,220,106
South Dakota,Remainder of Two or More Race Responses,04000US46,12,1405,328,615,176,1375,330,585,170
South Dakota,Hispanic or Latino,04000US46,13,27915,330,16930,334,22900,541,12130,510
Tennessee,Total,04000US47,1,6499615,,5006730,648,6298520,4024,4828365,3635
Tennessee,Not Hispanic or Latino,04000US47,2,6179525,200,4810805,550,6092010,3096,4734235,2765
Tennessee,American Indian or Alaska Native Alone,04000US47,3,14440,779,11840,622,14160,815,11600,644
Tennessee,Asian Alone,04000US47,4,102930,1408,78605,955,67675,1673,47455,1451
Tennessee,Black or African American Alone,04000US47,5,1085795,2426,793685,1263,1070875,2827,781115,1729
Tennessee,Native Hawaiian or Other Pacific Islander Alone,04000US47,6,3015,516,2240,346,2705,429,1995,287
Tennessee,White Alone,04000US47,7,4863090,550,3868145,369,4828325,2232,3837420,1783
Tennessee,American Indian or Alaska Native and White,04000US47,8,34940,1026,27210,814,34915,1028,27185,819
Tennessee,Asian and White,04000US47,9,17810,1437,9105,881,16370,1263,7985,766
Tennessee,Black or African American and White,04000US47,10,43815,1962,11295,871,43655,1947,11155,857
Tennessee,American Indian or Alaska Native and Black or African American,04000US47,11,3185,554,2475,421,3185,554,2475,421
Tennessee,Remainder of Two or More Race Responses,04000US47,12,10495,1046,6200,594,10135,1015,5850,560
Tennessee,Hispanic or Latino,04000US47,13,320090,200,195925,367,206515,2617,94130,2155
Texas,Total,04000US48,1,26538615,,19479605,1241,23662750,19154,16864960,18034
Texas,Not Hispanic or Latino,04000US48,2,16342245,434,12737905,1219,15697590,8565,12173365,7461
Texas,American Indian or Alaska Native Alone,04000US48,3,66265,2177,51785,1609,65865,2208,51420,1631
Texas,Asian Alone,04000US48,4,1124040,3582,860850,2283,774135,4864,552180,4154
Texas,Black or African American Alone,04000US48,5,3082350,4875,2261005,2935,2984135,5754,2178050,3795
Texas,Native Hawaiian or Other Pacific Islander Alone,04000US48,6,18985,996,13985,665,16425,1080,11650,775
Texas,White Alone,04000US48,7,11663665,1258,9337710,1209,11483600,5235,9178950,4633
Texas,American Indian or Alaska Native and White,04000US48,8,100430,2415,78320,1621,100220,2413,78120,1634
Texas,Asian and White,04000US48,9,96785,3201,48910,2004,87595,2965,41285,1869
Texas,Black or African American and White,04000US48,10,116670,3905,38760,1865,115745,3882,37905,1857
Texas,American Indian or Alaska Native and Black or African American,04000US48,11,20545,1711,15495,1288,20395,1705,15345,1278
Texas,Remainder of Two or More Race Responses,04000US48,12,52520,3047,31085,1946,49475,2908,28455,1770
Texas,Hispanic or Latino,04000US48,13,10196365,434,6741700,390,7965160,16251,4691600,15278
Utah,Total,04000US49,1,2903380,,2005860,313,2750120,3684,1868010,3245
Utah,Not Hispanic or Latino,04000US49,2,2513525,,1768505,288,2462970,2188,1724285,1803
Utah,American Indian or Alaska Native Alone,04000US49,3,27835,819,19455,506,27645,883,19265,584
Utah,Asian Alone,04000US49,4,63605,1415,49645,833,42425,1458,31175,1025
Utah,Black or African American Alone,04000US49,5,29870,837,19230,492,25965,987,16270,664
Utah,Native Hawaiian or Other Pacific Islander Alone,04000US49,6,25585,857,16355,421,21895,995,12940,672
Utah,White Alone,04000US49,7,2312685,41,1639315,33,2292330,1465,1621160,1255
Utah,American Indian or Alaska Native and White,04000US49,8,10975,777,6480,443,10910,772,6455,443
Utah,Asian and White,04000US49,9,17825,1158,7730,692,17275,1102,7290,615
Utah,Black or African American and White,04000US49,10,9025,759,2730,416,8975,760,2690,414
Utah,American Indian or Alaska Native and Black or African American,04000US49,11,775,283,400,169,760,290,385,175
Utah,Remainder of Two or More Race Responses,04000US49,12,15340,1304,7170,736,14790,1306,6650,731
Utah,Hispanic or Latino,04000US49,13,389855,,237355,93,287150,2819,143725,2549
Vermont,Total,04000US50,1,626605,,503335,125,615150,752,493125,660
Vermont,Not Hispanic or Latino,04000US50,2,615915,,495635,104,605625,757,486505,647
Vermont,American Indian or Alaska Native Alone,04000US50,3,1865,210,1480,165,1865,210,1480,165
Vermont,Asian Alone,04000US50,4,8815,313,6955,215,5325,423,4010,365
Vermont,Black or African American Alone,04000US50,5,6795,378,4615,236,5605,377,3750,270
Vermont,Native Hawaiian or Other Pacific Islander Alone,04000US50,6,195,74,185,69,195,74,185,69
Vermont,White Alone,04000US50,7,587230,20,476090,20,581835,542,470930,470
Vermont,American Indian or Alaska Native and White,04000US50,8,4950,236,3745,193,4935,237,3730,194
Vermont,Asian and White,04000US50,9,2715,340,1155,218,2580,336,1065,216
Vermont,Black or African American and White,04000US50,10,2290,317,775,187,2270,311,765,179
Vermont,American Indian or Alaska Native and Black or African American,04000US50,11,100,58,65,38,100,58,65,38
Vermont,Remainder of Two or More Race Responses,04000US50,12,965,220,575,162,915,206,525,148
Vermont,Hispanic or Latino,04000US50,13,10690,,7695,78,9525,214,6620,209
Virginia,Total,04000US51,1,8256630,,6391960,834,7765925,6936,5948625,6578
Virginia,Not Hispanic or Latino,04000US51,2,7547475,430,5910840,699,7279630,5542,5672575,5143
Virginia,American Indian or Alaska Native Alone,04000US51,3,17335,843,14345,693,17190,818,14225,665
Virginia,Asian Alone,04000US51,4,494195,2738,383725,2115,356315,3613,260730,3011
Virginia,Black or African American Alone,04000US51,5,1566020,3584,1186765,2207,1521980,4007,1148065,2673
Virginia,Native Hawaiian or Other Pacific Islander Alone,04000US51,6,5015,422,4105,338,4410,408,3570,353
Virginia,White Alone,04000US51,7,5251690,274,4214025,267,5174845,3018,4144920,2632
Virginia,American Indian or Alaska Native and White,04000US51,8,26115,839,20405,728,26005,831,20300,722
Virginia,Asian and White,04000US51,9,69325,2360,35470,1804,63330,2173,30690,1486
Virginia,Black or African American and White,04000US51,10,75050,2689,25800,1421,74105,2621,24930,1354
